Filename,Date,Monkey,Task,dob,date_mature,Day_to_maturation,age,percorr,percorr_class_1,percorr_class_2,percorr_class_3,percorr_class_4,percorr_class_5,percorr_class_6,percorr_class_7,percorr_class_8,percorr_class_9,percorr_class_10,percorr_class_11,percorr_class_12,percorr_class_13,percorr_class_14,percorr_class_15,percorr_class_16,percorr_class_17,percorr_class_18,percorr_class_19,percorr_class_20
ros094_2,17-Aug-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,46,2055,0.857142857142857,0.857142857142857,0.857142857142857,1,1,0.857142857142857,0.6,0.6,1,1,0.545454545454545,1,1,1,1,1,0.857142857142857,0.857142857142857,1,1,0.75
ros095_2,18-Aug-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,47,2056,0.985915492957746,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,0.875,1,1,1
ROS096_3,02-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,396,2405,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS097_2,03-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,397,2406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS098_2,04-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,398,2407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS099_2,05-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,399,2408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS100_2,08-Aug-2022,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,402,2411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS101_2,10-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,404,2413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS102_2,11-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,405,2414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS103_2,12-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,406,2415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS104_2,16-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,410,2419,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS105_2,17-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,411,2420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS106_2,18-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,412,2421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS107_2,19-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,413,2422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS108_2,22-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,416,2425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS109_2,23-Aug-2022,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,417,2426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS110_2,24-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,418,2427,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS111_2,25-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,419,2428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ROS112_2,26-Aug-2022,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,420,2429,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
uni001_2,04-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-180,1176,0.701680672268908,0.888888888888889,0.666666666666667,1,0.888888888888889,0.692307692307692,0.818181818181818,0.727272727272727,0.4,0.9,0.9,1,1,0.266666666666667,1,1,0.888888888888889,0.727272727272727,0.666666666666667,0.444444444444444,0.8
uni002_2,05-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-179,1177,0.652027027027027,0.642857142857143,0.75,0.642857142857143,1,0.692307692307692,0.909090909090909,0.476190476190476,0.310344827586207,1,1,1,0.909090909090909,0.526315789473684,0.833333333333333,1,0.625,0.434782608695652,0.6,0.454545454545455,0.642857142857143
uni003_2,06-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-178,1178,0.860759493670886,0.733333333333333,0.714285714285714,0.769230769230769,0.555555555555556,0.714285714285714,1,0.909090909090909,0.909090909090909,1,1,1,0.909090909090909,0.909090909090909,1,1,0.833333333333333,0.833333333333333,0.909090909090909,0.909090909090909,1
uni004_2,10-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-174,1182,0.763975155279503,0.666666666666667,0.857142857142857,1,0.75,0.75,0.857142857142857,0.375,0.461538461538462,1,0.875,1,1,0.6,0.666666666666667,1,1,0.857142857142857,0.7,1,1
uni005_2,11-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-173,1183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
uni005_3,11-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-173,1183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
uni007_2,13-Sep-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-171,1185,0.755102040816326,1,1,0.25,1,1,1,1,0.25,1,1,0.666666666666667,1,1,1,1,0.4,1,0.5,1,1
uni007_3,13-Sep-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-171,1185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
uni008_2,18-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-166,1190,0.720588235294118,1,1,0.714285714285714,0.714285714285714,0.833333333333333,0.833333333333333,0.5,0.714285714285714,0.833333333333333,0.714285714285714,0.571428571428571,0.833333333333333,0.454545454545455,0.833333333333333,0.833333333333333,1,0.625,0.833333333333333,0.5,0.714285714285714
uni009_2,19-Sep-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-165,1191,0.743961352657005,0.888888888888889,1,1,1,0.888888888888889,0.666666666666667,0.615384615384615,0.8,0.615384615384615,0.466666666666667,1,1,0.307692307692308,1,1,1,0.583333333333333,0.777777777777778,0.888888888888889,0.888888888888889
uni010_2,20-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-164,1192,0.786786786786787,1,0.928571428571429,1,1,0.875,0.764705882352941,0.393939393939394,0.565217391304348,0.8125,1,0.722222222222222,0.866666666666667,0.52,0.928571428571429,0.928571428571429,0.866666666666667,0.8125,0.722222222222222,1,1
uni011_2,24-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-160,1196,0.833333333333333,0.916666666666667,0.733333333333333,0.833333333333333,0.909090909090909,1,0.916666666666667,0.846153846153846,0.785714285714286,0.916666666666667,0.916666666666667,1,0.916666666666667,0.611111111111111,0.909090909090909,0.909090909090909,0.916666666666667,0.846153846153846,0.647058823529412,0.769230769230769,0.6875
uni012_2,25-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-159,1197,0.901234567901235,0.875,1,1,0.888888888888889,1,1,0.7,0.875,1,0.875,1,1,0.727272727272727,1,0.777777777777778,0.888888888888889,1,0.875,1,0.777777777777778
uni012_3,25-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-159,1197,0.825,1,1,1,1,1,0.75,0.75,0.6,1,1,1,0.75,0.75,0.75,0.8,0.75,1,0.5,1,0.6
uni013_2,26-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-158,1198,0.845410628019324,0.888888888888889,0.6,0.818181818181818,1,0.75,0.818181818181818,1,0.615384615384615,1,0.9,0.9,1,0.692307692307692,1,0.9,1,0.888888888888889,0.818181818181818,0.8,0.9
uni014_2,27-Sep-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-157,1199,0.488524590163934,1,0.888888888888889,0.727272727272727,0.8,1,0.7,0.7,0.666666666666667,1,1,0.173913043478261,0.175,0.12280701754386,1,0.5,0.666666666666667,0.875,0.777777777777778,0.636363636363636,0.888888888888889
uni015_2,30-Sep-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-154,1202,0.839080459770115,0.785714285714286,0.785714285714286,0.916666666666667,0.647058823529412,0.6875,1,0.846153846153846,0.909090909090909,1,1,1,1,0.6875,0.733333333333333,1,0.846153846153846,0.846153846153846,0.916666666666667,0.6875,0.846153846153846
uni016_2,02-Oct-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-152,1204,0.888888888888889,1,0.909090909090909,1,0.833333333333333,1,1,1,0.909090909090909,1,1,1,0.909090909090909,0.625,0.909090909090909,0.909090909090909,0.666666666666667,0.909090909090909,0.769230769230769,0.909090909090909,0.833333333333333
uni017_2,03-Oct-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-151,1205,0.67843137254902,1,0.888888888888889,0.615384615384615,1,1,0.818181818181818,0.818181818181818,0.571428571428571,0.615384615384615,0.75,0.642857142857143,0.818181818181818,0.181818181818182,0.9,1,0.818181818181818,0.666666666666667,0.642857142857143,0.818181818181818,0.9
uni018_2,08-Oct-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-146,1210,0.964912280701754,1,1,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,0.75,1,1,1,1
uni019_2,09-Oct-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-145,1211,0.586666666666667,1,0.75,0.9,0.9,0.9,0.391304347826087,0.470588235294118,0.347826086956522,0.45,0.6,0.9,0.9,0.148148148148148,0.9,0.818181818181818,0.692307692307692,0.727272727272727,0.692307692307692,0.9,1
uni020_2,10-Oct-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-144,1212,0.604347826086956,1,0.875,0.7,1,1,0.583333333333333,0.7,0.304347826086957,0.875,0.636363636363636,0.7,0.777777777777778,0.105263157894737,1,1,1,1,0.875,0.875,1
uni021_2,11-Oct-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-143,1213,0.487654320987654,0.8,1,0.8,1,1,0.259259259259259,0.152173913043478,0.195121951219512,0.444444444444444,0.380952380952381,0.8,0.888888888888889,0.173913043478261,1,1,0.888888888888889,0.888888888888889,1,0.727272727272727,0.888888888888889
uni022_2,15-Oct-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-139,1217,0.569852941176471,0.888888888888889,0.888888888888889,0.8,1,0.888888888888889,0.225806451612903,0.296296296296296,0.2,0.777777777777778,0.411764705882353,0.571428571428571,0.875,0.275862068965517,1,1,0.888888888888889,1,1,1,1
uni023_2,16-Oct-2019,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-138,1218,0.401015228426396,0.8,1,0.8,1,0.8,0.148148148148148,0.25,0.8,0.8,0.19047619047619,1,0.571428571428571,0.0508474576271186,1,1,1,1,0.666666666666667,1,1
uni024_2,18-Oct-2019,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-136,1220,0.825,0.8,0.8,0.888888888888889,0.8,1,1,0.9,0.8,1,1,0.5625,0.888888888888889,0.8,0.615384615384615,0.9,0.8,1,0.888888888888889,0.9,0.615384615384615
uni025_2,19-Feb-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-12,1344,0.673758865248227,1,0.714285714285714,0.625,0.833333333333333,0.833333333333333,0.625,0.625,0.454545454545455,0.666666666666667,0.555555555555556,1,1,0.833333333333333,1,1,0.416666666666667,0.444444444444444,0.555555555555556,1,0.555555555555556
uni026_2,20-Feb-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-11,1345,0.738853503184713,1,1,1,0.857142857142857,0.857142857142857,1,1,1,1,0.833333333333333,1,1,1,0.857142857142857,1,0.5,0.272727272727273,0.375,0.555555555555556,0.75
uni027_2,25-Feb-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-6,1350,0.644628099173554,1,0.888888888888889,0.5,0.888888888888889,0.888888888888889,0.636363636363636,0.8,0.727272727272727,1,0.8,1,1,0.8,1,0.888888888888889,0.363636363636364,0.2,0.380952380952381,0.666666666666667,0.727272727272727
uni028_2,26-Feb-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-5,1351,0.737327188940092,0.8,0.615384615384615,1,0.666666666666667,0.888888888888889,1,1,0.8,1,0.888888888888889,1,0.888888888888889,0.5,0.8,0.888888888888889,0.666666666666667,0.615384615384615,0.4,0.615384615384615,0.666666666666667
uni029_2,27-Feb-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,-4,1352,0.757142857142857,0.909090909090909,1,0.785714285714286,0.916666666666667,0.916666666666667,0.785714285714286,0.733333333333333,0.523809523809524,0.909090909090909,0.909090909090909,1,1,0.666666666666667,1,0.916666666666667,0.526315789473684,0.407407407407407,0.6875,0.647058823529412,0.909090909090909
uni030_2,28-Feb-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,-3,1353,0.806451612903226,0.714285714285714,0.769230769230769,0.909090909090909,0.5,0.769230769230769,0.909090909090909,0.769230769230769,0.454545454545455,0.909090909090909,0.909090909090909,1,1,0.833333333333333,0.909090909090909,1,1,0.833333333333333,0.909090909090909,1,0.769230769230769
uni031_2,10-Mar-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,8,1364,0.775193798449612,1,1,1,1,0.833333333333333,1,0.416666666666667,0.416666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,0.454545454545455,0.833333333333333,1,1,0.555555555555556,1,1,1
uni032_2,11-Mar-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,9,1365,0.8,0.75,1,0.75,0.875,0.875,0.666666666666667,0.5,0.461538461538462,1,0.6,1,1,0.75,1,1,0.666666666666667,1,1,1,1
uni033_2,12-Mar-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,10,1366,0.909090909090909,0.777777777777778,0.777777777777778,1,1,1,1,0.777777777777778,0.875,1,1,1,1,1,1,1,0.875,0.875,0.777777777777778,1,0.7
uni034_2,13-Mar-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,11,1367,0.837078651685393,0.7,0.875,0.875,0.875,0.888888888888889,0.888888888888889,0.7,0.727272727272727,0.875,0.777777777777778,1,1,1,1,1,0.8,0.7,0.727272727272727,0.8,0.777777777777778
uni035_2,17-Mar-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,15,1371,0.804469273743017,0.8,0.615384615384615,0.7,0.5,0.777777777777778,0.875,1,0.875,1,1,0.875,0.875,0.875,1,0.727272727272727,1,1,0.777777777777778,0.583333333333333,0.875
uni036_2,18-Mar-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,16,1372,0.784172661870504,0.714285714285714,1,0.857142857142857,0.833333333333333,1,0.75,0.555555555555556,0.545454545454545,0.555555555555556,0.555555555555556,1,1,1,1,1,1,0.625,0.857142857142857,0.714285714285714,0.833333333333333
uni037_2,19-Mar-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,17,1373,0.888888888888889,1,1,0.833333333333333,1,1,1,1,0.545454545454545,1,0.75,0.833333333333333,1,0.857142857142857,1,0.833333333333333,1,1,0.625,1,1
uni038_2,20-Mar-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,18,1374,0.9,0.9,1,1,1,1,0.818181818181818,1,0.9,0.9,0.818181818181818,1,1,0.75,0.9,1,0.818181818181818,0.818181818181818,0.9,0.75,0.9
uni039_2,28-Jul-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,148,1504,0.893854748603352,1,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.727272727272727,0.888888888888889,1,0.888888888888889,1,1,1,1,1,1,0.727272727272727,0.727272727272727,0.8,1,0.8
uni040_2,29-Jul-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,149,1505,0.844827586206897,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,1,0.833333333333333,1,1,1,1,1,1,0.666666666666667,0.714285714285714,1,1,0.625
uni041_2,30-Jul-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,150,1506,0.964102564102564,1,1,0.9,1,1,1,0.9,0.9,1,1,1,1,1,0.909090909090909,1,0.9,1,0.9,0.909090909090909,1
uni042_2,04-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,155,1511,0.830645161290323,0.833333333333333,0.625,0.714285714285714,1,0.833333333333333,1,0.833333333333333,0.714285714285714,1,1,1,1,1,1,0.833333333333333,0.833333333333333,0.714285714285714,0.454545454545455,1,0.833333333333333
uni043_2,05-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,156,1512,0.921052631578947,1,0.777777777777778,1,1,0.875,0.777777777777778,1,1,1,0.875,0.875,1,0.777777777777778,0.875,0.875,1,1,1,1,0.875
uni044_2,06-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,157,1513,0.974193548387097,0.875,1,1,1,1,1,0.875,1,0.888888888888889,1,1,1,1,1,1,1,1,1,0.888888888888889,1
uni045_2,07-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,158,1514,0.937269372693727,1,0.928571428571429,0.928571428571429,1,1,1,0.857142857142857,0.764705882352941,1,0.928571428571429,0.866666666666667,1,1,1,1,0.866666666666667,0.928571428571429,0.857142857142857,1,0.928571428571429
uni046_2,11-Aug-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,162,1518,0.903225806451613,0.875,1,0.875,0.875,0.875,0.777777777777778,0.875,1,1,0.875,0.875,1,0.7,1,1,1,0.875,0.875,1,0.875
uni047_2,12-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,163,1519,0.941176470588235,1,1,1,1,1,1,0.727272727272727,0.8,1,1,1,1,0.888888888888889,1,1,0.8,0.888888888888889,0.888888888888889,1,1
uni048_2,13-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,164,1520,0.95360824742268,1,1,1,1,1,1,0.75,0.9,0.909090909090909,1,1,1,1,1,0.909090909090909,0.833333333333333,0.9,1,1,1
uni049_2,14-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,165,1521,0.980392156862745,1,1,1,1,1,1,0.909090909090909,1,1,1,1,1,0.909090909090909,0.833333333333333,1,1,1,1,1,1
uni050_2,18-Aug-2020,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,169,1525,0.96,1,1,1,0.888888888888889,1,0.8,1,0.888888888888889,1,1,1,0.818181818181818,1,1,1,1,0.888888888888889,1,1,1
uni051_2,19-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,170,1526,0.939597315436242,1,1,1,0.777777777777778,1,1,1,0.875,1,1,0.777777777777778,1,0.777777777777778,1,1,1,1,1,1,0.777777777777778
uni052_2,20-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,171,1527,0.958904109589041,1,1,1,1,1,0.777777777777778,0.875,1,1,1,1,1,1,1,1,1,1,0.875,0.777777777777778,1
uni053_2,21-Aug-2020,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,172,1528,0.943502824858757,1,0.8,1,1,1,0.75,0.9,0.888888888888889,1,0.888888888888889,0.888888888888889,1,1,1,1,1,1,1,0.888888888888889,1
uni054_2,13-Jan-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,317,1673,0.890243902439024,1,1,0.888888888888889,0.7,0.888888888888889,1,0.875,1,0.875,1,0.777777777777778,0.875,0.7,1,1,0.777777777777778,0.777777777777778,1,1,0.875
uni055_2,14-Jan-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,318,1674,0.875,1,0.875,0.875,0.636363636363636,1,0.777777777777778,0.875,0.7,0.875,1,1,1,1,1,1,1,0.7,0.777777777777778,1,0.777777777777778
uni056_2,15-Jan-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,319,1675,0.87431693989071,0.888888888888889,1,1,0.615384615384615,0.8,1,0.888888888888889,1,0.888888888888889,1,1,1,0.8,1,0.888888888888889,0.666666666666667,0.666666666666667,1,1,0.8
uni057_2,19-Jan-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,323,1679,0.93984962406015,0.857142857142857,0.857142857142857,0.857142857142857,0.875,1,1,1,0.875,0.857142857142857,1,1,1,0.857142857142857,1,1,1,1,1,0.857142857142857,1
uni058_2,20-Jan-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,324,1680,0.938967136150235,0.909090909090909,1,1,1,1,1,1,1,1,1,0.909090909090909,1,0.769230769230769,1,0.909090909090909,0.769230769230769,0.714285714285714,1,1,1
uni059_2,21-Jan-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,325,1681,0.967741935483871,1,1,1,0.9,1,1,1,1,1,1,0.9,1,1,1,0.9,1,1,1,0.818181818181818,0.9
uni060_2,22-Jan-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,326,1682,0.921052631578947,0.777777777777778,1,0.875,1,1,1,1,0.875,1,1,1,1,0.777777777777778,1,0.875,0.875,1,1,0.875,0.7
uni061_2,26-Jan-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,330,1686,0.914893617021277,1,1,0.777777777777778,0.875,1,1,0.857142857142857,0.857142857142857,0.875,0.857142857142857,1,1,0.857142857142857,1,0.857142857142857,0.875,0.875,0.857142857142857,1,1
uni062_2,28-Jan-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,332,1688,0.963157894736842,1,1,1,1,1,1,1,1,1,1,1,0.9,0.818181818181818,0.9,1,0.9,1,1,0.833333333333333,1
uni063_2,29-Jan-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,333,1689,0.979020979020979,1,1,0.875,1,0.875,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1
uni064_2,03-Feb-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,338,1694,0.961325966850829,0.818181818181818,1,1,1,1,1,1,0.9,1,1,1,1,0.818181818181818,1,1,0.888888888888889,1,1,1,0.9
uni065_2,04-Feb-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,339,1695,0.948905109489051,1,1,0.875,1,1,1,0.875,0.875,0.857142857142857,1,1,1,1,1,0.857142857142857,1,1,1,0.875,0.857142857142857
uni066_2,05-Feb-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,340,1696,0.952380952380952,0.9,1,0.9,0.9,1,1,1,1,1,1,1,1,0.9,1,1,1,0.818181818181818,0.818181818181818,1,0.9
uni067_2,09-Feb-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,344,1700,0.952380952380952,1,1,1,0.9,0.9,0.9,1,1,1,0.9,0.9,1,1,1,1,0.818181818181818,0.9,1,1,0.9
uni068_2,10-Feb-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,345,1701,0.914141414141414,1,1,0.9,1,0.9,0.9,1,1,1,1,0.75,1,0.9,1,0.642857142857143,1,0.75,1,0.818181818181818,1
uni069_2,11-Feb-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,346,1702,0.975609756097561,1,1,0.909090909090909,1,0.909090909090909,1,1,0.909090909090909,1,1,1,1,1,1,1,1,1,0.909090909090909,1,0.909090909090909
uni070_2,12-Feb-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,347,1703,0.966183574879227,1,1,1,1,1,1,1,1,1,1,1,1,0.909090909090909,1,1,0.909090909090909,1,0.909090909090909,1,0.714285714285714
uni071_2,16-Feb-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,351,1707,0.943396226415094,1,1,0.833333333333333,1,0.833333333333333,1,1,1,0.833333333333333,1,0.833333333333333,1,1,0.833333333333333,1,0.833333333333333,1,1,1,1
uni072_2,17-Feb-2021,UNI,ODRdistractor_diagonal,15-Jun-2016,02-Mar-2020,352,1708,0.966183574879227,1,1,1,1,1,1,1,1,1,1,0.833333333333333,1,1,0.909090909090909,1,1,0.833333333333333,0.909090909090909,1,0.909090909090909
uni073_2,18-Feb-2021,UNI,ODRdistractor_cardinal,15-Jun-2016,02-Mar-2020,353,1709,0.956937799043062,0.833333333333333,1,1,0.909090909090909,1,1,1,0.909090909090909,1,1,1,1,0.909090909090909,1,1,0.833333333333333,1,1,0.909090909090909,0.909090909090909
