ID,RT,class_weight_1,class_weight_2,class_weight_3,class_weight_4,class_weight_5,class_weight_6,class_weight_7,class_weight_8,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,RT_7,RT_8,mature,age
TRI,0.213402062,0.103092784,0.134020619,0.164948454,0.103092784,0.092783505,0.103092784,0.072164948,0.226804124,0.2056,0.203384615,0.213,0.2144,0.219555556,0.2404,0.216,0.207090909,0.821917808,50.63013699
TRI,0.204824742,0.24742268,0.092783505,0.092783505,0.092783505,0.103092784,0.113402062,0.092783505,0.164948454,0.1865,0.208,0.217333333,0.239111111,0.2188,0.191272727,0.215555556,0.19875,0.953424658,50.76164384
TRI,0.220137931,0.126436782,0.103448276,0.091954023,0.206896552,0.137931034,0.126436782,0.091954023,0.114942529,0.197090909,0.211111111,0.2165,0.230222222,0.224,0.242545455,0.2245,0.2056,0.98630137,50.79452055
TRI,0.223466667,0.091666667,0.075,0.116666667,0.316666667,0.175,0.083333333,0.066666667,0.075,0.197454545,0.198222222,0.220857143,0.238947368,0.229714286,0.2372,0.215,0.196888889,1.019178082,50.82739726
TRI,0.206776471,0.129411765,0.105882353,0.141176471,0.152941176,0.164705882,0.105882353,0.094117647,0.105882353,0.176363636,0.200444444,0.209666667,0.223384615,0.216571429,0.2,0.2115,0.209777778,1.052054795,50.86027397
TRI,0.204142857,0.142857143,0.125,0.142857143,0.142857143,0.107142857,0.107142857,0.107142857,0.125,0.173,0.216,0.22,0.205,0.214666667,0.211333333,0.204,0.193714286,1.183561644,50.99178082
TRI,0.209714286,0.253968254,0.142857143,0.095238095,0.095238095,0.111111111,0.095238095,0.095238095,0.111111111,0.18,0.200444444,0.246666667,0.213333333,0.218857143,0.255333333,0.214666667,0.202285714,1.216438356,51.02465753
TRI,0.2088,0.128571429,0.142857143,0.128571429,0.1,0.128571429,0.128571429,0.114285714,0.128571429,0.193777778,0.2012,0.191111111,0.222857143,0.222222222,0.224,0.21,0.209333333,1.249315068,51.05753425
TRI,0.209894737,0.118421053,0.105263158,0.105263158,0.118421053,0.157894737,0.131578947,0.131578947,0.131578947,0.182222222,0.193,0.1955,0.207111111,0.236333333,0.2388,0.202,0.2096,1.282191781,51.09041096
TRI,0.200611765,0.152941176,0.094117647,0.094117647,0.117647059,0.211764706,0.117647059,0.094117647,0.117647059,0.181846154,0.1995,0.1915,0.1996,0.206,0.218,0.2055,0.2032,1.41369863,51.22191781
TRI,0.206883721,0.093023256,0.104651163,0.104651163,0.093023256,0.255813953,0.104651163,0.104651163,0.139534884,0.2205,0.208888889,0.205777778,0.2155,0.204545455,0.2,0.204888889,0.202333333,1.446575342,51.25479452
TRI,0.224256,0.064,0.072,0.096,0.072,0.128,0.4,0.064,0.104,0.2075,0.205333333,0.205333333,0.212888889,0.233,0.23864,0.2105,0.215384615,1.479452055,51.28767123
TRI,0.215517241,0.068965517,0.120689655,0.086206897,0.120689655,0.155172414,0.24137931,0.086206897,0.120689655,0.198,0.197714286,0.1832,0.193714286,0.219111111,0.257428571,0.2048,0.207428571,1.512328767,51.32054795
TRI,0.234258065,0.096774194,0.112903226,0.096774194,0.096774194,0.129032258,0.241935484,0.080645161,0.14516129,0.212666667,0.230285714,0.226666667,0.25,0.227,0.230133333,0.22,0.267555556,5.78630137,55.59452055
TRI,0.225,0.125,0.125,0.107142857,0.125,0.107142857,0.178571429,0.107142857,0.125,0.201714286,0.193714286,0.246,0.240571429,0.210666667,0.2572,0.231333333,0.206857143,5.819178082,55.62739726
TRI,0.210026667,0.106666667,0.106666667,0.173333333,0.106666667,0.106666667,0.106666667,0.12,0.173333333,0.222,0.1975,0.202153846,0.181,0.213,0.25,0.212888889,0.207692308,5.852054795,55.66027397
TRI,0.22371831,0.197183099,0.098591549,0.126760563,0.084507042,0.084507042,0.211267606,0.084507042,0.112676056,0.229714286,0.221714286,0.226666667,0.209333333,0.228,0.2144,0.224666667,0.236,6.016438356,55.82465753
TRI,0.221823529,0.147058824,0.117647059,0.117647059,0.117647059,0.102941176,0.161764706,0.117647059,0.117647059,0.2184,0.1995,0.246,0.2075,0.208571429,0.239272727,0.2165,0.2315,6.049315068,55.85753425
TRI,0.212780488,0.195121951,0.097560976,0.109756098,0.097560976,0.097560976,0.097560976,0.109756098,0.195121951,0.2085,0.2065,0.213333333,0.2205,0.2055,0.229,0.213777778,0.211,6.082191781,55.89041096
TRI,0.210746988,0.21686747,0.108433735,0.120481928,0.096385542,0.096385542,0.108433735,0.096385542,0.156626506,0.196444444,0.196444444,0.2084,0.201,0.2115,0.219555556,0.232,0.228615385,6.246575342,56.05479452
TRI,0.206619048,0.238095238,0.095238095,0.095238095,0.095238095,0.095238095,0.095238095,0.095238095,0.19047619,0.1596,0.253,0.25,0.2245,0.2315,0.207,0.2195,0.1925,6.279452055,56.08767123
TRI,0.226842105,0.171052632,0.092105263,0.157894737,0.105263158,0.105263158,0.105263158,0.105263158,0.157894737,0.210461538,0.253714286,0.261,0.2175,0.202,0.2235,0.221,0.223666667,6.312328767,56.12054795
TRI,0.213818182,0.287878788,0.106060606,0.106060606,0.090909091,0.090909091,0.090909091,0.090909091,0.136363636,0.188631579,0.247428571,0.254857143,0.22,0.208,0.204,0.218666667,0.212,6.345205479,56.15342466
TRI,0.208043956,0.32967033,0.098901099,0.120879121,0.087912088,0.098901099,0.087912088,0.087912088,0.087912088,0.165466667,0.233777778,0.242909091,0.2395,0.2,0.229,0.2285,0.227,6.476712329,56.28493151
TRI,0.216712329,0.191780822,0.109589041,0.123287671,0.109589041,0.123287671,0.109589041,0.109589041,0.123287671,0.185428571,0.239,0.229777778,0.219,0.216,0.222,0.2125,0.230222222,6.509589041,56.31780822
TRI,0.217788235,0.294117647,0.117647059,0.105882353,0.094117647,0.094117647,0.094117647,0.094117647,0.105882353,0.17952,0.2372,0.249777778,0.235,0.225,0.253,0.2215,0.214222222,6.542465753,56.35068493
TRI,0.219333333,0.222222222,0.1,0.1,0.111111111,0.144444444,0.088888889,0.088888889,0.144444444,0.1988,0.227555556,0.227555556,0.2248,0.211384615,0.2285,0.2205,0.236923077,6.575342466,56.38356164
TRI,0.232225352,0.183098592,0.211267606,0.098591549,0.098591549,0.084507042,0.112676056,0.098591549,0.112676056,0.232923077,0.253066667,0.236571429,0.202857143,0.236666667,0.224,0.215428571,0.2335,11.07945205,60.88767123
TRI,0.221977011,0.172413793,0.183908046,0.114942529,0.114942529,0.126436782,0.103448276,0.091954023,0.091954023,0.220533333,0.2295,0.2216,0.2208,0.214545455,0.240888889,0.214,0.2085,11.11232877,60.92054795
TRI,0.219082569,0.348623853,0.091743119,0.119266055,0.064220183,0.100917431,0.128440367,0.073394495,0.073394495,0.211789474,0.2356,0.219384615,0.226857143,0.215272727,0.238571429,0.2225,0.1935,11.30958904,61.11780822
TRI,0.229479452,0.178082192,0.150684932,0.109589041,0.123287671,0.123287671,0.109589041,0.095890411,0.109589041,0.216615385,0.235636364,0.256,0.230666667,0.229777778,0.24,0.229142857,0.2035,11.34246575,61.15068493
TRI,0.2284,0.1875,0.1125,0.1125,0.1125,0.1125,0.1375,0.1,0.125,0.204266667,0.225333333,0.254222222,0.238222222,0.226666667,0.242909091,0.2325,0.2176,11.37534247,61.18356164
TRI,0.222469136,0.111111111,0.111111111,0.12345679,0.111111111,0.111111111,0.12345679,0.111111111,0.197530864,0.231111111,0.229777778,0.2332,0.229777778,0.218222222,0.2272,0.217777778,0.20475,11.40821918,61.21643836
TRI,0.206241379,0.293103448,0.077586207,0.103448276,0.103448276,0.163793103,0.120689655,0.068965517,0.068965517,0.172705882,0.244,0.215,0.212333333,0.222526316,0.216,0.2185,0.216,11.53972603,61.34794521
TRI,0.226901961,0.215686275,0.107843137,0.117647059,0.098039216,0.088235294,0.205882353,0.078431373,0.088235294,0.179090909,0.236363636,0.25,0.2356,0.224888889,0.26,0.2185,0.224,11.57260274,61.38082192
TRI,0.22754386,0.236842105,0.096491228,0.078947368,0.078947368,0.087719298,0.280701754,0.070175439,0.070175439,0.197777778,0.243272727,0.247111111,0.224,0.2044,0.2535,0.216,0.225,11.60547945,61.41369863
TRI,0.222933333,0.213333333,0.106666667,0.12,0.106666667,0.106666667,0.12,0.106666667,0.12,0.19575,0.225,0.256444444,0.223,0.2095,0.252444444,0.218,0.222666667,11.63835616,61.44657534
TRI,0.231076923,0.173076923,0.134615385,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.233777778,0.219428571,0.26,0.240666667,0.217333333,0.245333333,0.208,0.224666667,11.80273973,61.6109589
TRI,0.227219512,0.280487805,0.12195122,0.097560976,0.097560976,0.097560976,0.109756098,0.097560976,0.097560976,0.239304348,0.234,0.244,0.226,0.2005,0.215555556,0.2165,0.219,11.83561644,61.64383562
TRI,0.226651163,0.313953488,0.093023256,0.069767442,0.093023256,0.093023256,0.151162791,0.093023256,0.093023256,0.216592593,0.261,0.222666667,0.24,0.2105,0.235076923,0.2245,0.2205,11.86849315,61.67671233
TRI,0.205265306,0.367346939,0.091836735,0.081632653,0.081632653,0.071428571,0.142857143,0.081632653,0.081632653,0.176444444,0.205333333,0.2245,0.2285,0.193714286,0.240857143,0.2125,0.233,12,61.80821918
TRI,0.22243299,0.298969072,0.175257732,0.092783505,0.082474227,0.092783505,0.092783505,0.082474227,0.082474227,0.225241379,0.215764706,0.232888889,0.2185,0.213333333,0.214666667,0.2265,0.2335,12.03287671,61.84109589
TRI,0.251090909,0.147727273,0.284090909,0.090909091,0.090909091,0.079545455,0.090909091,0.090909091,0.125,0.273846154,0.2632,0.2455,0.217,0.224,0.2425,0.24,0.257090909,12.06575342,61.8739726
TRI,0.24408,0.13,0.2,0.12,0.08,0.08,0.17,0.09,0.13,0.260615385,0.2606,0.271,0.228,0.218,0.24,0.219111111,0.225846154,12.09863014,61.90684932
UNI,0.212914286,0.114285714,0.128571429,0.142857143,0.142857143,0.1,0.114285714,0.128571429,0.128571429,0.197,0.213777778,0.2232,0.2088,0.213714286,0.2375,0.231555556,0.178222222,-5.917808219,38.6630137
UNI,0.218985915,0.126760563,0.14084507,0.154929577,0.112676056,0.112676056,0.112676056,0.126760563,0.112676056,0.211111111,0.2292,0.224,0.216,0.212,0.2015,0.227555556,0.226,-5.884931507,38.69589041
UNI,0.224722222,0.125,0.097222222,0.222222222,0.111111111,0.111111111,0.097222222,0.111111111,0.125,0.211555556,0.226857143,0.22475,0.207,0.2165,0.221142857,0.2355,0.252444444,-5.852054795,38.72876712
UNI,0.224493827,0.111111111,0.135802469,0.160493827,0.12345679,0.135802469,0.098765432,0.12345679,0.111111111,0.229777778,0.209454545,0.226461538,0.2024,0.202181818,0.215,0.2748,0.239111111,-5.720547945,38.86027397
UNI,0.231565217,0.108695652,0.119565217,0.141304348,0.108695652,0.152173913,0.130434783,0.130434783,0.108695652,0.22,0.214909091,0.236615385,0.2216,0.248,0.238,0.242666667,0.2208,-5.687671233,38.89315068
UNI,0.227947368,0.131578947,0.157894737,0.105263158,0.105263158,0.118421053,0.092105263,0.131578947,0.157894737,0.226,0.218666667,0.2295,0.231,0.225333333,0.236571429,0.2376,0.224666667,-5.654794521,38.9260274
UNI,0.219259259,0.092592593,0.148148148,0.12962963,0.111111111,0.12962963,0.111111111,0.148148148,0.12962963,0.2304,0.191,0.230285714,0.227333333,0.235428571,0.207333333,0.2285,0.209142857,-5.621917808,38.95890411
UNI,0.238634146,0.073170732,0.12195122,0.195121951,0.12195122,0.097560976,0.12195122,0.146341463,0.12195122,0.292,0.2192,0.234,0.22,0.257,0.2568,0.248,0.208,-5.457534247,39.12328767
UNI,0.226238095,0.107142857,0.095238095,0.178571429,0.119047619,0.119047619,0.119047619,0.119047619,0.142857143,0.228444444,0.2225,0.240266667,0.2244,0.2288,0.2288,0.224,0.208666667,-5.424657534,39.15616438
UNI,0.226447059,0.105882353,0.117647059,0.129411765,0.152941176,0.117647059,0.141176471,0.117647059,0.117647059,0.214222222,0.1992,0.252727273,0.252307692,0.2324,0.196666667,0.2372,0.2212,-5.391780822,39.1890411
UNI,0.213907692,0.123076923,0.138461538,0.107692308,0.123076923,0.123076923,0.138461538,0.123076923,0.123076923,0.216,0.227111111,0.211428571,0.2065,0.1965,0.213333333,0.2335,0.205,-5.260273973,39.32054795
UNI,0.227462687,0.149253731,0.104477612,0.134328358,0.119402985,0.134328358,0.104477612,0.164179104,0.089552239,0.1968,0.212571429,0.257777778,0.247,0.231555556,0.196571429,0.243272727,0.225333333,-5.22739726,39.35342466
UNI,0.225836066,0.114754098,0.131147541,0.131147541,0.131147541,0.098360656,0.114754098,0.147540984,0.131147541,0.185714286,0.2145,0.2465,0.2545,0.252,0.229714286,0.220888889,0.2055,-5.194520548,39.38630137
UNI,0.21408,0.14,0.12,0.12,0.06,0.14,0.14,0.12,0.16,0.186285714,0.22,0.223333333,0.249333333,0.210857143,0.208571429,0.24,0.202,-5.161643836,39.41917808
UNI,0.225714286,0.142857143,0.10989011,0.131868132,0.120879121,0.142857143,0.120879121,0.10989011,0.120879121,0.226153846,0.2132,0.225333333,0.225454545,0.229846154,0.216363636,0.2408,0.228,-5.063013699,39.51780822
UNI,0.224606061,0.121212121,0.121212121,0.121212121,0.121212121,0.136363636,0.121212121,0.121212121,0.136363636,0.215,0.207,0.211,0.249,0.228888889,0.2325,0.2245,0.228,-4.997260274,39.58356164
UNI,0.222149254,0.134328358,0.119402985,0.179104478,0.119402985,0.074626866,0.119402985,0.119402985,0.134328358,0.180444444,0.1985,0.257333333,0.2285,0.2072,0.2175,0.247,0.222666667,-4.964383562,39.61643836
UNI,0.2272,0.105882353,0.164705882,0.129411765,0.117647059,0.117647059,0.117647059,0.129411765,0.117647059,0.218666667,0.219428571,0.228363636,0.2432,0.2272,0.224,0.230181818,0.2284,-4.8,39.78082192
UNI,0.224895522,0.104477612,0.208955224,0.149253731,0.104477612,0.104477612,0.104477612,0.089552239,0.134328358,0.212,0.222571429,0.2572,0.232,0.217142857,0.227428571,0.232,0.196444444,-4.767123288,39.81369863
UNI,0.214705882,0.147058824,0.102941176,0.147058824,0.117647059,0.117647059,0.132352941,0.117647059,0.117647059,0.212,0.220571429,0.22,0.2315,0.21,0.210222222,0.2025,0.2115,-4.734246575,39.84657534
UNI,0.236603774,0.132075472,0.132075472,0.169811321,0.113207547,0.113207547,0.113207547,0.113207547,0.113207547,0.229142857,0.227428571,0.241333333,0.248666667,0.224,0.234,0.241333333,0.247333333,-4.701369863,39.87945205
UNI,0.230813187,0.098901099,0.131868132,0.186813187,0.10989011,0.120879121,0.120879121,0.10989011,0.120879121,0.22,0.229,0.248470588,0.2376,0.251636364,0.224727273,0.2212,0.202181818,-4.569863014,40.0109589
UNI,0.229476923,0.138461538,0.123076923,0.169230769,0.092307692,0.092307692,0.138461538,0.123076923,0.123076923,0.225333333,0.233,0.220363636,0.244666667,0.226666667,0.225777778,0.2405,0.227,-4.536986301,40.04383562
UNI,0.226416667,0.114583333,0.125,0.1875,0.114583333,0.104166667,0.104166667,0.125,0.125,0.231272727,0.220666667,0.237777778,0.22,0.2236,0.2048,0.225,0.238333333,-4.471232877,40.10958904
UNI,0.251545455,0.113636364,0.159090909,0.136363636,0.113636364,0.113636364,0.113636364,0.113636364,0.136363636,0.2416,0.233142857,0.250666667,0.2544,0.24,0.244,0.3232,0.236,-0.394520548,44.18630137
UNI,0.244831169,0.142857143,0.116883117,0.116883117,0.103896104,0.103896104,0.103896104,0.12987013,0.181818182,0.214181818,0.228444444,0.231111111,0.2565,0.2325,0.2485,0.2868,0.256571429,-0.361643836,44.21917808
UNI,0.254133333,0.116666667,0.133333333,0.166666667,0.1,0.1,0.116666667,0.116666667,0.15,0.271428571,0.201,0.2628,0.265333333,0.226,0.254285714,0.322857143,0.236,-0.197260274,44.38356164
UNI,0.255230769,0.102564103,0.115384615,0.230769231,0.102564103,0.08974359,0.115384615,0.128205128,0.115384615,0.245,0.249333333,0.265111111,0.2605,0.242857143,0.245777778,0.2448,0.276444444,-0.164383562,44.41643836
UNI,0.252533333,0.106666667,0.106666667,0.173333333,0.106666667,0.106666667,0.133333333,0.146666667,0.12,0.231,0.2475,0.274461538,0.2555,0.243,0.25,0.233818182,0.276,-0.131506849,44.44931507
UNI,0.255947368,0.118421053,0.131578947,0.210526316,0.105263158,0.105263158,0.105263158,0.105263158,0.118421053,0.259555556,0.2396,0.24825,0.262,0.2555,0.253,0.2805,0.26,-0.098630137,44.48219178
UNI,0.259058824,0.132352941,0.161764706,0.132352941,0.102941176,0.117647059,0.117647059,0.102941176,0.132352941,0.250222222,0.248,0.262666667,0.274857143,0.273,0.2505,0.254857143,0.264,0.263013699,44.84383562
UNI,0.254848485,0.136363636,0.106060606,0.136363636,0.121212121,0.121212121,0.136363636,0.121212121,0.121212121,0.230222222,0.270285714,0.273777778,0.2755,0.254,0.232444444,0.269,0.239,0.295890411,44.87671233
UNI,0.258058824,0.117647059,0.147058824,0.161764706,0.088235294,0.132352941,0.132352941,0.117647059,0.102941176,0.2375,0.262,0.266545455,0.282,0.215555556,0.274666667,0.267,0.265142857,0.328767123,44.90958904
UNI,0.253470588,0.132352941,0.117647059,0.161764706,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.220888889,0.2515,0.258181818,0.2685,0.248,0.2455,0.2665,0.271,0.361643836,44.94246575
UNI,0.256744186,0.11627907,0.209302326,0.139534884,0.093023256,0.093023256,0.11627907,0.11627907,0.11627907,0.2192,0.239333333,0.267333333,0.2885,0.2745,0.2672,0.2652,0.2544,0.493150685,45.0739726
UNI,0.252056338,0.126760563,0.112676056,0.183098592,0.112676056,0.112676056,0.126760563,0.112676056,0.112676056,0.232444444,0.225,0.264,0.264,0.254,0.229777778,0.305,0.24,0.526027397,45.10684932
UNI,0.259826087,0.130434783,0.188405797,0.115942029,0.057971014,0.115942029,0.115942029,0.144927536,0.130434783,0.265333333,0.242769231,0.264,0.26,0.237,0.2485,0.2928,0.268888889,0.55890411,45.13972603
UNI,0.262311111,0.111111111,0.155555556,0.2,0.111111111,0.111111111,0.111111111,0.088888889,0.111111111,0.2488,0.252,0.251111111,0.2944,0.2856,0.2504,0.267,0.2632,0.591780822,45.17260274
UNI,0.260307692,0.115384615,0.115384615,0.115384615,0.166666667,0.153846154,0.115384615,0.102564103,0.115384615,0.262666667,0.250222222,0.245333333,0.264307692,0.264666667,0.250666667,0.3125,0.234666667,4.865753425,49.44657534
UNI,0.228413793,0.137931034,0.120689655,0.120689655,0.120689655,0.137931034,0.086206897,0.137931034,0.137931034,0.187,0.229142857,0.261142857,0.234857143,0.238,0.2696,0.235,0.193,4.898630137,49.47945205
UNI,0.2595,0.125,0.125,0.125,0.09375,0.125,0.125,0.125,0.15625,0.239,0.26,0.288,0.284,0.244,0.25,0.284,0.2384,4.931506849,49.51232877
UNI,0.270816901,0.126760563,0.112676056,0.14084507,0.126760563,0.112676056,0.112676056,0.126760563,0.14084507,0.24,0.2585,0.2708,0.293333333,0.2785,0.27,0.308444444,0.2488,5.095890411,49.67671233
UNI,0.255837838,0.121621622,0.108108108,0.135135135,0.121621622,0.135135135,0.135135135,0.135135135,0.108108108,0.241777778,0.24,0.264,0.247555556,0.2668,0.26,0.2592,0.2635,5.128767123,49.70958904
UNI,0.255277778,0.111111111,0.125,0.166666667,0.138888889,0.125,0.111111111,0.111111111,0.111111111,0.2455,0.256,0.257333333,0.2452,0.258222222,0.2555,0.2725,0.253,5.161643836,49.74246575
UNI,0.250882353,0.117647059,0.132352941,0.132352941,0.117647059,0.132352941,0.117647059,0.117647059,0.132352941,0.2405,0.232,0.239111111,0.248,0.234666667,0.265,0.2975,0.255555556,5.194520548,49.77534247
UNI,0.255946667,0.133333333,0.12,0.12,0.12,0.146666667,0.12,0.12,0.12,0.244,0.232,0.276,0.253333333,0.246545455,0.233777778,0.306222222,0.259111111,5.326027397,49.90684932
UNI,0.260235294,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.132352941,0.161764706,0.239,0.2425,0.2775,0.2505,0.2715,0.263,0.264,0.269818182,5.35890411,49.93972603
UNI,0.263818182,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.151515152,0.121212121,0.259,0.241,0.2715,0.2835,0.265,0.2395,0.272,0.277,5.391780822,49.97260274
UNI,0.256857143,0.119047619,0.119047619,0.19047619,0.095238095,0.119047619,0.119047619,0.119047619,0.119047619,0.2464,0.2216,0.2635,0.262,0.2648,0.2472,0.2856,0.2608,5.424657534,50.00547945
UNI,0.267866667,0.116666667,0.116666667,0.116666667,0.116666667,0.133333333,0.116666667,0.133333333,0.15,0.244,0.258857143,0.262285714,0.282285714,0.2395,0.271428571,0.2815,0.296888889,5.556164384,50.1369863
UNI,0.255804878,0.158536585,0.109756098,0.12195122,0.134146341,0.134146341,0.097560976,0.134146341,0.109756098,0.240615385,0.261777778,0.2572,0.234545455,0.262909091,0.28,0.262909091,0.257333333,5.589041096,50.16986301
UNI,0.255283582,0.134328358,0.119402985,0.119402985,0.134328358,0.119402985,0.119402985,0.119402985,0.134328358,0.236444444,0.2635,0.2515,0.253777778,0.263,0.2635,0.2685,0.245777778,5.621917808,50.20273973
UNI,0.258181818,0.163636364,0.109090909,0.090909091,0.109090909,0.127272727,0.127272727,0.163636364,0.109090909,0.222666667,0.244666667,0.2784,0.268666667,0.288571429,0.268,0.244444444,0.271333333,5.654794521,50.23561644
UNI,0.249791045,0.119402985,0.119402985,0.134328358,0.119402985,0.119402985,0.104477612,0.119402985,0.164179104,0.2555,0.257,0.240888889,0.2795,0.247,0.252,0.282,0.203272727,10.42191781,55.00273973
UNI,0.233611111,0.125,0.125,0.125,0.111111111,0.111111111,0.125,0.138888889,0.138888889,0.221333333,0.204,0.223555556,0.2365,0.2375,0.24,0.2636,0.2392,10.45479452,55.03561644
UNI,0.242328358,0.119402985,0.119402985,0.119402985,0.119402985,0.119402985,0.119402985,0.134328358,0.149253731,0.2305,0.22,0.251,0.232,0.247,0.2395,0.269777778,0.2448,10.48767123,55.06849315
UNI,0.244235294,0.137254902,0.137254902,0.117647059,0.117647059,0.117647059,0.117647059,0.137254902,0.117647059,0.232571429,0.224571429,0.241333333,0.266666667,0.234666667,0.235333333,0.278285714,0.24,10.61917808,55.2
UNI,0.232571429,0.12987013,0.116883117,0.116883117,0.116883117,0.12987013,0.116883117,0.12987013,0.142857143,0.2216,0.207111111,0.250222222,0.240888889,0.2292,0.252444444,0.2588,0.205090909,10.65205479,55.23287671
UNI,0.235858824,0.129411765,0.117647059,0.117647059,0.117647059,0.117647059,0.129411765,0.141176471,0.129411765,0.24,0.2272,0.2608,0.2336,0.2432,0.226545455,0.230666667,0.227272727,10.68493151,55.26575342
UNI,0.245771429,0.114285714,0.142857143,0.128571429,0.114285714,0.114285714,0.128571429,0.114285714,0.142857143,0.228,0.2232,0.261777778,0.242,0.2445,0.252,0.268,0.2488,10.71780822,55.29863014
UNI,0.25761194,0.119402985,0.119402985,0.119402985,0.119402985,0.134328358,0.119402985,0.134328358,0.134328358,0.23,0.248,0.271,0.261,0.280444444,0.256,0.265333333,0.246666667,10.84931507,55.43013699
UNI,0.248424242,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.151515152,0.2385,0.2105,0.2435,0.244,0.2735,0.2655,0.285,0.2312,10.91506849,55.49589041
UNI,0.264761905,0.126984127,0.126984127,0.126984127,0.111111111,0.126984127,0.126984127,0.126984127,0.126984127,0.249,0.2505,0.2495,0.264,0.2785,0.271,0.272,0.2835,10.94794521,55.52876712
UNI,0.24973913,0.115942029,0.115942029,0.130434783,0.115942029,0.130434783,0.144927536,0.115942029,0.130434783,0.2495,0.2465,0.268888889,0.2385,0.247111111,0.2188,0.2885,0.246222222,11.11232877,55.69315068
UNI,0.249479452,0.109589041,0.136986301,0.123287671,0.136986301,0.123287671,0.136986301,0.123287671,0.109589041,0.237,0.2492,0.258222222,0.2464,0.238666667,0.2356,0.283555556,0.2475,11.14520548,55.7260274
UNI,0.241352113,0.112676056,0.126760563,0.126760563,0.126760563,0.112676056,0.126760563,0.126760563,0.14084507,0.224,0.223111111,0.275111111,0.228888889,0.233,0.252444444,0.252888889,0.2388,11.17808219,55.75890411
UNI,0.231388889,0.152777778,0.125,0.125,0.138888889,0.111111111,0.111111111,0.111111111,0.125,0.189090909,0.229777778,0.258666667,0.2228,0.256,0.2475,0.2475,0.216444444,11.30958904,55.89041096
UNI,0.242666667,0.136363636,0.121212121,0.121212121,0.136363636,0.121212121,0.121212121,0.121212121,0.121212121,0.238666667,0.2375,0.2765,0.228888889,0.234,0.24,0.2505,0.2375,11.34246575,55.92328767
UNI,0.242567164,0.149253731,0.104477612,0.119402985,0.119402985,0.119402985,0.119402985,0.134328358,0.134328358,0.2304,0.250857143,0.244,0.234,0.2425,0.256,0.261777778,0.224888889,11.37534247,55.95616438
UNI,0.235176471,0.117647059,0.117647059,0.117647059,0.117647059,0.147058824,0.117647059,0.132352941,0.132352941,0.2385,0.2505,0.2465,0.216,0.222,0.2375,0.259555556,0.213777778,11.40821918,55.9890411
UNI,0.247362319,0.130434783,0.115942029,0.115942029,0.115942029,0.115942029,0.130434783,0.115942029,0.15942029,0.252444444,0.219,0.283,0.232,0.246,0.252,0.271,0.229090909,11.53972603,56.12054795
UNI,0.247636364,0.121212121,0.121212121,0.136363636,0.121212121,0.121212121,0.121212121,0.121212121,0.136363636,0.222,0.2275,0.261777778,0.2265,0.2615,0.26,0.261,0.257777778,11.57260274,56.15342466
UNI,0.229907692,0.123076923,0.123076923,0.138461538,0.123076923,0.123076923,0.123076923,0.123076923,0.123076923,0.223,0.2295,0.240888889,0.2225,0.2315,0.237,0.2545,0.199,11.60547945,56.18630137
UNI,0.229850746,0.134328358,0.119402985,0.119402985,0.119402985,0.119402985,0.149253731,0.119402985,0.119402985,0.214666667,0.224,0.2625,0.2145,0.2115,0.224,0.2495,0.2415,11.63835616,56.21917808
UNI,0.240313725,0.117647059,0.137254902,0.137254902,0.137254902,0.117647059,0.117647059,0.117647059,0.117647059,0.232666667,0.213714286,0.233714286,0.252571429,0.270666667,0.237333333,0.239333333,0.246,15.94520548,60.5260274
UNI,0.246108108,0.135135135,0.135135135,0.162162162,0.121621622,0.108108108,0.121621622,0.108108108,0.108108108,0.2248,0.2348,0.259,0.233333333,0.2445,0.258666667,0.2665,0.249,15.97808219,60.55890411
UNI,0.259272727,0.109090909,0.109090909,0.127272727,0.109090909,0.127272727,0.109090909,0.127272727,0.181818182,0.266666667,0.278666667,0.266857143,0.25,0.261142857,0.236666667,0.266285714,0.2508,16.17534247,60.75616438
UNI,0.254567164,0.134328358,0.134328358,0.119402985,0.119402985,0.149253731,0.119402985,0.119402985,0.104477612,0.258222222,0.234222222,0.2625,0.2335,0.248,0.2695,0.279,0.255428571,16.24109589,60.82191781
UNI,0.246275862,0.120689655,0.120689655,0.120689655,0.120689655,0.120689655,0.120689655,0.120689655,0.155172414,0.253142857,0.257714286,0.247428571,0.264,0.255428571,0.240571429,0.256,0.207111111,16.37260274,60.95342466
UNI,0.242980392,0.137254902,0.117647059,0.137254902,0.117647059,0.117647059,0.117647059,0.117647059,0.137254902,0.238857143,0.230666667,0.242857143,0.240666667,0.231333333,0.242,0.246666667,0.267428571,16.40547945,60.98630137
UNI,0.242468085,0.127659574,0.127659574,0.14893617,0.127659574,0.106382979,0.106382979,0.14893617,0.106382979,0.227333333,0.21,0.246285714,0.257333333,0.264,0.2496,0.246285714,0.2424,16.43835616,61.01917808
UNI,0.254208955,0.119402985,0.119402985,0.149253731,0.119402985,0.119402985,0.119402985,0.119402985,0.134328358,0.244,0.2365,0.2652,0.2555,0.257,0.2565,0.282,0.236444444,16.47123288,61.05205479
