ID,DI,DI_1,DI_2,DI_3,DI_4,DI_5,DI_6,DI_7,DI_8,class_weight_1,class_weight_2,class_weight_3,class_weight_4,class_weight_5,class_weight_6,class_weight_7,class_weight_8,mature,age
TRI,41.88150393,76.26021388,24.77658097,68.84140576,3.31173236,3.268352566,3.499695294,17.49071442,13.16427931,0.384615385,0.128205128,0.085470085,0.068376068,0.068376068,0.076923077,0.068376068,0.11965812,-6.805479452,43.00273973
TRI,15.02983676,13.66154949,33.94890086,13.32269267,6.741502921,2.632632165,12.73009425,7.09962061,17.97173111,0.2,0.152941176,0.082352941,0.094117647,0.094117647,0.117647059,0.094117647,0.164705882,-6.77260274,43.03561644
TRI,23.76758454,39.92406225,5.183179466,8.743863472,2.417789211,3.355653318,1.176142587,4.132744834,11.03995929,0.528846154,0.086538462,0.057692308,0.057692308,0.057692308,0.057692308,0.057692308,0.096153846,-6.64109589,43.16712329
TRI,41.53516633,71.68283235,5.894758514,8.374763859,4.144264621,6.324903536,2.551849916,3.263031258,2.340376853,0.549019608,0.068627451,0.078431373,0.058823529,0.058823529,0.058823529,0.058823529,0.068627451,-6.608219178,43.2
TRI,8.167641201,16.15067374,3.360236441,2.869820009,1.510293962,0.804045482,1.639961005,3.999234983,8.248009284,0.375,0.104166667,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.104166667,-6.575342466,43.23287671
TRI,6.021349243,17.04195702,3.033443264,4.539455916,3.608580895,3.419182429,1.333926682,1.934591895,1.820888157,0.226666667,0.12,0.106666667,0.106666667,0.106666667,0.12,0.106666667,0.106666667,-6.542465753,43.26575342
TRI,3.941991198,3.585438247,6.252007323,1.332502127,2.724860538,2.231119947,2.123032424,1.967677633,7.837319286,0.142857143,0.142857143,0.132653061,0.132653061,0.091836735,0.081632653,0.091836735,0.183673469,0.263013699,50.07123288
TRI,5.911524654,15.24295264,8.167014947,1.39217811,3.907667613,1.80349604,1.895328722,1.011474483,4.561031699,0.218390805,0.114942529,0.149425287,0.103448276,0.091954023,0.103448276,0.091954023,0.126436782,0.295890411,50.10410959
TRI,13.45861292,9.818058229,13.89968135,5.825800555,40.68555194,3.633788666,15.80800197,2.782983439,2.141137375,0.130952381,0.119047619,0.178571429,0.166666667,0.095238095,0.119047619,0.095238095,0.095238095,0.328767123,50.1369863
TRI,16.19478741,6.622659169,4.606834885,2.402833452,14.14303082,2.102133785,3.687762866,1.832850783,61.15439227,0.09,0.1,0.21,0.17,0.08,0.08,0.08,0.19,0.361643836,50.16986301
TRI,22.20300296,79.91570081,21.44323927,2.708699635,19.77415436,2.694701676,1.308677686,3.200120769,21.38000602,0.139784946,0.129032258,0.11827957,0.172043011,0.096774194,0.075268817,0.086021505,0.182795699,0.493150685,50.30136986
TRI,6.28984132,10.18696362,1.238990293,9.158122561,14.29561012,1.220881575,1.434331938,1.817247151,1.73667707,0.295454545,0.102272727,0.102272727,0.113636364,0.113636364,0.090909091,0.090909091,0.090909091,0.526027397,50.33424658
TRI,7.035397848,8.596054131,1.638536679,0.752846256,0.968331168,1.877044573,2.135351059,30.37176815,9.59852121,0.16091954,0.091954023,0.103448276,0.126436782,0.114942529,0.091954023,0.091954023,0.218390805,0.55890411,50.36712329
TRI,16.07027463,66.6587654,3.255104996,3.112738096,4.692542184,3.154986769,1.753428211,3.058806161,7.725415807,0.191011236,0.157303371,0.101123596,0.08988764,0.112359551,0.08988764,0.08988764,0.168539326,0.723287671,50.53150685
TRI,15.03433446,7.008280695,1.041300946,48.99031206,16.68732206,18.97265808,1.712719617,2.852010974,8.095609095,0.150537634,0.086021505,0.11827957,0.096774194,0.279569892,0.086021505,0.086021505,0.096774194,0.756164384,50.56438356
TRI,4.012622437,1.902582726,1.311871934,2.108519896,0.810861437,1.164221886,13.27376371,2.989008481,6.884826609,0.123287671,0.109589041,0.150684932,0.123287671,0.109589041,0.136986301,0.109589041,0.136986301,0.789041096,50.59726027
TRI,5.430466743,5.512362932,2.967092087,4.224593128,4.72128051,1.512477993,17.15028888,2.604395169,5.223054342,0.103092784,0.134020619,0.164948454,0.103092784,0.092783505,0.103092784,0.072164948,0.226804124,0.821917808,50.63013699
TRI,10.83339043,12.58883124,3.260784302,2.485766986,2.143752931,20.50095956,13.12950805,23.48793026,7.304289234,0.24742268,0.092783505,0.092783505,0.092783505,0.103092784,0.113402062,0.092783505,0.164948454,0.953424658,50.76164384
TRI,5.643103584,1.742812049,1.596458097,2.385194253,2.928689732,20.68108589,5.621936198,1.939330725,6.00840125,0.126436782,0.103448276,0.091954023,0.206896552,0.137931034,0.126436782,0.091954023,0.114942529,0.98630137,50.79452055
TRI,23.82723385,7.395346151,2.272847154,11.46862899,51.34534088,24.52116751,7.432742634,1.945045619,4.549729056,0.091666667,0.075,0.116666667,0.316666667,0.175,0.083333333,0.066666667,0.075,1.019178082,50.82739726
TRI,10.95222998,11.59526472,1.683829393,1.80837854,31.27251659,18.55254249,7.983220272,1.946416407,1.426445,0.129411765,0.105882353,0.141176471,0.152941176,0.164705882,0.105882353,0.094117647,0.105882353,1.052054795,50.86027397
TRI,10.15408269,19.72135783,4.343379705,4.862899672,28.50494722,4.693174955,1.533670625,2.024001165,9.14375067,0.142857143,0.125,0.142857143,0.142857143,0.107142857,0.107142857,0.107142857,0.125,1.183561644,50.99178082
TRI,10.64244505,18.16880289,18.37138439,4.951484624,5.343375969,4.905686149,15.19061465,1.885658164,2.266304142,0.253968254,0.142857143,0.095238095,0.095238095,0.111111111,0.095238095,0.095238095,0.111111111,1.216438356,51.02465753
TRI,3.326081389,1.098534141,1.61890887,10.3135113,5.213241974,2.382419089,2.898278035,2.14871618,1.413278018,0.128571429,0.142857143,0.128571429,0.1,0.128571429,0.128571429,0.114285714,0.128571429,1.249315068,51.05753425
TRI,4.683234276,8.214466005,1.036676834,0.683718651,1.281662362,10.75872643,9.0520202,1.297959545,2.409297123,0.118421053,0.105263158,0.105263158,0.118421053,0.157894737,0.131578947,0.131578947,0.131578947,1.282191781,51.09041096
TRI,3.279416828,6.373095523,1.517640397,0.845137297,1.140387408,1.89346787,11.20604097,1.120503239,1.048723565,0.152941176,0.094117647,0.094117647,0.117647059,0.211764706,0.117647059,0.094117647,0.117647059,1.41369863,51.22191781
TRI,3.557224784,2.118185779,4.263443656,2.657116046,2.121965359,2.511541131,8.223908317,3.550901992,4.040657282,0.093023256,0.104651163,0.104651163,0.093023256,0.255813953,0.104651163,0.104651163,0.139534884,1.446575342,51.25479452
TRI,53.05709429,2.587241794,2.516507741,2.476129506,1.396742917,91.01813179,100.1756459,3.372507163,4.188736949,0.064,0.072,0.096,0.072,0.128,0.4,0.064,0.104,1.479452055,51.28767123
TRI,30.93478837,3.36527668,1.844552285,2.988545217,1.710263354,22.14284287,106.9112589,1.172440364,5.574967172,0.068965517,0.120689655,0.086206897,0.120689655,0.155172414,0.24137931,0.086206897,0.120689655,1.512328767,51.32054795
TRI,28.04398086,3.453973409,23.74908716,7.242110984,32.45154135,38.85519526,55.12540006,1.92583242,18.47174708,0.096774194,0.112903226,0.096774194,0.096774194,0.129032258,0.241935484,0.080645161,0.14516129,5.78630137,55.59452055
TRI,8.060533474,7.398858258,3.224242326,1.735249896,20.18353359,1.180902329,20.8064677,1.062430656,0.543894433,0.125,0.125,0.107142857,0.125,0.107142857,0.178571429,0.107142857,0.125,5.819178082,55.62739726
TRI,1.649827999,0.768230224,2.453277464,1.521450424,1.508349382,1.922832187,3.20885662,0.696488458,1.445960102,0.106666667,0.106666667,0.173333333,0.106666667,0.106666667,0.106666667,0.12,0.173333333,5.852054795,55.66027397
TRI,41.89920884,3.235549981,5.04135682,4.527382455,3.81113599,2.493422658,185.035494,4.335813433,1.766943309,0.197183099,0.098591549,0.126760563,0.084507042,0.084507042,0.211267606,0.084507042,0.112676056,6.016438356,55.82465753
TRI,3.902661908,2.998505921,0.861595008,1.301596181,0.94747693,15.81664798,1.414749556,2.286990489,8.241987588,0.147058824,0.117647059,0.117647059,0.117647059,0.102941176,0.161764706,0.117647059,0.117647059,6.049315068,55.85753425
TRI,4.287340385,6.002633954,3.043678338,2.381864663,2.158323791,0.526016756,1.36528161,1.551879309,10.21060429,0.195121951,0.097560976,0.109756098,0.097560976,0.097560976,0.097560976,0.109756098,0.195121951,6.082191781,55.89041096
TRI,7.334601518,9.031466875,5.726790093,1.539016517,2.487323343,2.236596813,11.86721116,23.44466698,3.624665286,0.21686747,0.108433735,0.120481928,0.096385542,0.096385542,0.108433735,0.096385542,0.156626506,6.246575342,56.05479452
TRI,11.95621776,30.72454088,0.771341735,2.464743365,4.440167024,2.766988358,6.643284194,11.62969575,10.0063569,0.238095238,0.095238095,0.095238095,0.095238095,0.095238095,0.095238095,0.095238095,0.19047619,6.279452055,56.08767123
TRI,6.815819419,13.25626895,3.343161869,8.815741272,4.746739477,1.676982495,2.800506384,1.735120052,10.73374699,0.171052632,0.092105263,0.157894737,0.105263158,0.105263158,0.105263158,0.105263158,0.157894737,6.312328767,56.12054795
TRI,7.704420513,19.16998538,3.605341628,2.462342255,2.316950894,3.501121032,4.336887338,2.763520767,2.697484924,0.287878788,0.106060606,0.106060606,0.090909091,0.090909091,0.090909091,0.090909091,0.136363636,6.345205479,56.15342466
TRI,42.02021954,46.77965249,4.61786334,193.2601086,2.254602071,2.557877852,22.18485337,2.4476077,1.863879204,0.32967033,0.098901099,0.120879121,0.087912088,0.098901099,0.087912088,0.087912088,0.087912088,6.476712329,56.28493151
TRI,2.379446365,4.647803753,0.982981385,1.626531294,1.648094763,0.771726019,1.160370953,1.04464699,5.37302928,0.191780822,0.109589041,0.123287671,0.109589041,0.123287671,0.109589041,0.109589041,0.123287671,6.509589041,56.31780822
TRI,21.2561555,59.37782169,5.781377309,8.102468475,3.521006244,3.180948937,1.236082604,2.452541803,12.05189436,0.294117647,0.117647059,0.105882353,0.094117647,0.094117647,0.094117647,0.094117647,0.105882353,6.542465753,56.35068493
TRI,3.425562354,9.641019833,1.278897185,0.864523397,2.616188788,2.1848508,2.063344646,0.842912344,1.413417367,0.222222222,0.1,0.1,0.111111111,0.144444444,0.088888889,0.088888889,0.144444444,6.575342466,56.38356164
TRI,6.07573999,15.17046168,5.43808713,3.472926735,4.328204621,3.212665234,4.834408741,0.440318046,4.61860292,0.183098592,0.211267606,0.098591549,0.098591549,0.084507042,0.112676056,0.098591549,0.112676056,11.07945205,60.88767123
TRI,14.92869519,12.65204615,55.80052828,2.001335687,13.22713616,2.066379043,1.26900768,1.336998371,2.384424046,0.172413793,0.183908046,0.114942529,0.114942529,0.126436782,0.103448276,0.091954023,0.091954023,11.11232877,60.92054795
TRI,10.22765496,22.99643616,2.225648746,4.034326984,4.452943135,2.690948294,3.832108706,1.670903815,4.807411537,0.348623853,0.091743119,0.119266055,0.064220183,0.100917431,0.128440367,0.073394495,0.073394495,11.30958904,61.11780822
TRI,8.260656374,14.94418498,2.779812052,2.955410693,31.33571394,3.07436085,2.334330389,0.988120488,2.406266602,0.178082192,0.150684932,0.109589041,0.123287671,0.123287671,0.109589041,0.095890411,0.109589041,11.34246575,61.15068493
TRI,6.450008926,10.4236568,2.738049962,2.09958768,1.191612291,1.839109288,22.09382847,2.143524216,2.865032224,0.1875,0.1125,0.1125,0.1125,0.1125,0.1375,0.1,0.125,11.37534247,61.18356164
TRI,4.052070022,1.306200694,1.367726626,2.232010897,2.082002694,0.924870541,2.851036841,2.01432333,13.00819247,0.111111111,0.111111111,0.12345679,0.111111111,0.111111111,0.12345679,0.111111111,0.197530864,11.40821918,61.21643836
TRI,9.689485409,14.32828127,1.285868969,1.418657651,15.57188431,2.242838993,25.44144718,1.442858971,1.377793387,0.293103448,0.077586207,0.103448276,0.103448276,0.163793103,0.120689655,0.068965517,0.068965517,11.53972603,61.34794521
TRI,23.81997791,15.02488022,2.760069224,2.54866983,1.211441043,3.59854146,93.2456064,1.757079882,2.381102861,0.215686275,0.107843137,0.117647059,0.098039216,0.088235294,0.205882353,0.078431373,0.088235294,11.57260274,61.38082192
TRI,34.08538105,32.28948775,2.159245848,1.992009636,3.611356128,1.993122907,90.72434948,1.415928409,0.662179331,0.236842105,0.096491228,0.078947368,0.078947368,0.087719298,0.280701754,0.070175439,0.070175439,11.60547945,61.41369863
TRI,5.021004,12.22174235,1.765391593,1.702397888,3.002724167,2.170846348,1.45224152,9.004165345,2.787849797,0.213333333,0.106666667,0.12,0.106666667,0.106666667,0.12,0.106666667,0.12,11.63835616,61.44657534
TRI,2.36969712,8.875046033,0.52181932,1.066271762,0.728108782,0.971697061,2.620266012,0.241143136,0.988530028,0.173076923,0.134615385,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,0.115384615,11.80273973,61.6109589
TRI,4.704907527,10.14378057,2.640153632,1.866835686,3.002553699,2.271272773,2.672008739,2.813632533,2.801436452,0.280487805,0.12195122,0.097560976,0.097560976,0.097560976,0.109756098,0.097560976,0.097560976,11.83561644,61.64383562
TRI,27.71767737,79.23310092,3.565339255,6.544401847,6.64201147,5.934383669,3.372150687,2.121795924,1.901739592,0.313953488,0.093023256,0.069767442,0.093023256,0.093023256,0.151162791,0.093023256,0.093023256,11.86849315,61.67671233
TRI,6.159722489,12.69610444,1.69965547,2.760843736,3.96750532,2.05046438,3.040377219,1.37795642,1.190896179,0.367346939,0.091836735,0.081632653,0.081632653,0.071428571,0.142857143,0.081632653,0.081632653,12,61.80821918
TRI,15.58781319,38.58876932,16.8623942,2.033483812,3.124703279,1.892907308,3.255305023,1.485849902,0.59539713,0.298969072,0.175257732,0.092783505,0.082474227,0.092783505,0.092783505,0.082474227,0.082474227,12.03287671,61.84109589
TRI,30.8419416,113.7975948,26.00761066,3.056514567,1.384704726,1.583115354,1.060121774,2.31972023,46.44377859,0.147727273,0.284090909,0.090909091,0.090909091,0.079545455,0.090909091,0.090909091,0.125,12.06575342,61.8739726
TRI,16.90896019,15.43644004,11.43996895,8.904032448,1.62851526,1.110940498,7.015883414,5.289797024,74.29082249,0.13,0.2,0.12,0.08,0.08,0.17,0.09,0.13,12.09863014,61.90684932
UNI,7.799213448,1.908811915,4.1976166,19.13859836,9.277144718,2.28002461,1.394232423,2.538923106,17.64156958,0.114285714,0.128571429,0.142857143,0.142857143,0.1,0.114285714,0.128571429,0.128571429,-5.917808219,38.6630137
UNI,20.98722183,22.68461629,66.42764526,44.96048812,3.420214762,1.471292475,1.365790509,7.572587506,1.109713969,0.126760563,0.14084507,0.154929577,0.112676056,0.112676056,0.112676056,0.126760563,0.112676056,-5.884931507,38.69589041
UNI,12.22057159,17.12783562,6.613180663,33.63432977,2.279329241,1.962293224,5.066935115,1.690653826,6.484704131,0.125,0.097222222,0.222222222,0.111111111,0.111111111,0.097222222,0.111111111,0.125,-5.852054795,38.72876712
UNI,17.72122315,1.157904022,13.5885137,37.25095027,25.20815064,18.55561771,4.424201409,14.288656,17.42094021,0.111111111,0.135802469,0.160493827,0.12345679,0.135802469,0.098765432,0.12345679,0.111111111,-5.720547945,38.86027397
UNI,25.03008912,5.687083972,17.07520233,66.98892524,4.88514491,59.19671442,15.21585575,9.468733889,1.339357921,0.108695652,0.119565217,0.141304348,0.108695652,0.152173913,0.130434783,0.130434783,0.108695652,-5.687671233,38.89315068
UNI,11.90359873,16.39182308,19.3262411,3.506285961,3.090056647,1.677789549,2.353029752,7.341651892,29.25681715,0.131578947,0.157894737,0.105263158,0.105263158,0.118421053,0.092105263,0.131578947,0.157894737,-5.654794521,38.9260274
UNI,11.98738074,0.775995844,45.58764152,4.967522795,1.696445287,17.28765481,15.6859904,1.565389702,0.876210552,0.092592593,0.148148148,0.12962963,0.111111111,0.12962963,0.111111111,0.148148148,0.12962963,-5.621917808,38.95890411
UNI,4.445021391,0.086730575,2.73389564,6.494428331,2.530607924,1.694831078,1.221676467,9.58315313,6.664223085,0.073170732,0.12195122,0.195121951,0.12195122,0.097560976,0.12195122,0.146341463,0.12195122,-5.457534247,39.12328767
UNI,18.29185761,1.546348554,2.241899043,54.54403325,14.96460074,2.586854523,1.868927657,23.42907083,21.5007228,0.107142857,0.095238095,0.178571429,0.119047619,0.119047619,0.119047619,0.119047619,0.142857143,-5.424657534,39.15616438
UNI,30.07033266,1.830395278,3.916242153,47.20548403,47.09866889,1.828576576,110.1767825,1.088476398,1.750735783,0.105882353,0.117647059,0.129411765,0.152941176,0.117647059,0.141176471,0.117647059,0.117647059,-5.391780822,39.1890411
UNI,4.893935353,2.00746581,2.163806151,1.461528784,2.629921311,1.705781333,0.62670506,28.04426501,0.957628479,0.123076923,0.138461538,0.107692308,0.123076923,0.123076923,0.138461538,0.123076923,0.123076923,-5.260273973,39.32054795
UNI,48.33660026,56.05594717,1.881938693,24.11302634,22.90589948,191.5141126,1.127585052,45.67379831,5.103808547,0.149253731,0.104477612,0.134328358,0.119402985,0.134328358,0.104477612,0.164179104,0.089552239,-5.22739726,39.35342466
UNI,21.18816743,2.45796716,28.18176219,7.972583794,35.00829706,7.947789627,2.292439901,44.32963315,30.40884795,0.114754098,0.131147541,0.131147541,0.131147541,0.098360656,0.114754098,0.147540984,0.131147541,-5.194520548,39.38630137
UNI,9.316850787,10.2403877,3.395673009,6.177229606,0.422915428,10.36144082,2.081268215,24.96630677,12.31960745,0.14,0.12,0.12,0.06,0.14,0.14,0.12,0.16,-5.161643836,39.41917808
UNI,46.8215886,209.9282142,2.794789861,31.51566292,25.00635818,26.75547198,10.29963992,5.316209482,30.5647922,0.142857143,0.10989011,0.131868132,0.120879121,0.142857143,0.120879121,0.10989011,0.120879121,-5.063013699,39.51780822
UNI,3.161349326,1.490137527,2.958138711,3.182735791,6.871310511,4.281519225,2.026084046,1.793586533,2.615493056,0.121212121,0.121212121,0.121212121,0.121212121,0.136363636,0.121212121,0.121212121,0.136363636,-4.997260274,39.58356164
UNI,4.782324347,11.34012001,3.957964759,6.314019057,5.262687892,2.704762566,0.657051677,0.832000712,4.820552144,0.134328358,0.119402985,0.179104478,0.119402985,0.074626866,0.119402985,0.119402985,0.134328358,-4.964383562,39.61643836
UNI,13.07400879,1.139528692,51.22953419,15.25941116,6.256060655,0.686351182,2.013684228,9.422514368,2.2759369,0.105882353,0.164705882,0.129411765,0.117647059,0.117647059,0.117647059,0.129411765,0.117647059,-4.8,39.78082192
UNI,8.710809796,1.653580239,10.7736877,28.00028373,2.724986385,1.509361309,0.984104523,0.620735092,11.21790594,0.104477612,0.208955224,0.149253731,0.104477612,0.104477612,0.104477612,0.089552239,0.134328358,-4.767123288,39.81369863
UNI,4.727692792,0.772042613,11.08186967,5.379149295,4.459865291,1.771065582,9.741436948,1.617801383,3.991914069,0.147058824,0.102941176,0.147058824,0.117647059,0.117647059,0.132352941,0.117647059,0.117647059,-4.734246575,39.84657534
UNI,5.392411455,0.521348537,16.35060401,9.429899449,5.706177271,3.758319959,2.929131077,0.998677341,0.411868388,0.132075472,0.132075472,0.169811321,0.113207547,0.113207547,0.113207547,0.113207547,0.113207547,-4.701369863,39.87945205
UNI,15.2550608,0.788149585,6.432563796,28.15364147,26.46191287,12.86414251,8.546973241,1.43655433,28.25523372,0.098901099,0.131868132,0.186813187,0.10989011,0.120879121,0.120879121,0.10989011,0.120879121,-4.569863014,40.0109589
UNI,8.063443143,2.096022442,2.124401248,25.53156775,1.947715447,0.211385805,19.2033468,1.291087299,1.412964993,0.138461538,0.123076923,0.169230769,0.092307692,0.092307692,0.138461538,0.123076923,0.123076923,-4.536986301,40.04383562
UNI,9.945848523,5.273114873,7.267616198,9.472267474,4.238411909,2.45820918,3.406993706,9.418410782,35.06579137,0.114583333,0.125,0.1875,0.114583333,0.104166667,0.104166667,0.125,0.125,-4.471232877,40.10958904
UNI,5.712678807,3.149060738,4.8840494,2.860481791,5.376773007,2.335294224,2.141166964,6.933198759,16.72152708,0.113636364,0.159090909,0.136363636,0.113636364,0.113636364,0.113636364,0.113636364,0.136363636,-0.394520548,44.18630137
UNI,28.76599074,53.68028326,6.664864307,8.451820372,5.182241647,2.947921299,1.828721386,17.44804841,88.16403214,0.142857143,0.116883117,0.116883117,0.103896104,0.103896104,0.103896104,0.12987013,0.181818182,-0.361643836,44.21917808
UNI,8.424303178,1.61103166,22.1156914,8.628716863,4.123943924,9.673628513,2.202461813,5.00425607,10.85953437,0.116666667,0.133333333,0.166666667,0.1,0.1,0.116666667,0.116666667,0.15,-0.197260274,44.38356164
UNI,21.44963649,2.158471403,5.046102056,31.33958318,13.70832406,3.8052034,11.5161661,73.17321765,8.288419101,0.102564103,0.115384615,0.230769231,0.102564103,0.08974359,0.115384615,0.128205128,0.115384615,-0.164383562,44.41643836
UNI,37.08963344,1.576006403,6.349525377,76.81225096,27.09392089,2.416453249,69.29254874,61.16582598,13.1029361,0.106666667,0.106666667,0.173333333,0.106666667,0.106666667,0.133333333,0.146666667,0.12,-0.131506849,44.44931507
UNI,13.85163242,7.073597774,13.55781934,42.95816605,4.286083333,2.744225876,3.439044985,8.610286927,1.501744995,0.118421053,0.131578947,0.210526316,0.105263158,0.105263158,0.105263158,0.105263158,0.118421053,-0.098630137,44.48219178
UNI,7.207771349,3.779874388,6.567589435,23.72958527,2.686109954,3.2002995,1.506948623,2.36731919,10.807538,0.132352941,0.161764706,0.132352941,0.102941176,0.117647059,0.117647059,0.102941176,0.132352941,0.263013699,44.84383562
UNI,14.3403135,12.73496934,10.65423412,7.287441049,5.561011513,3.75187328,63.14694058,4.418214766,1.688512168,0.136363636,0.106060606,0.136363636,0.121212121,0.121212121,0.136363636,0.121212121,0.121212121,0.295890411,44.87671233
UNI,13.39378974,4.717138217,3.766761758,24.74335615,5.004913376,15.67831282,33.22185179,2.466736878,10.47588634,0.117647059,0.147058824,0.161764706,0.088235294,0.132352941,0.132352941,0.117647059,0.102941176,0.328767123,44.90958904
UNI,10.16190876,17.77853293,6.5858296,29.05862527,6.696490668,4.987200675,4.197787452,2.98504627,0.967410531,0.132352941,0.117647059,0.161764706,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.361643836,44.94246575
UNI,13.94089392,19.44794791,17.95000746,24.26033489,4.37145572,0.959658373,14.93947717,10.89836414,8.918591912,0.11627907,0.209302326,0.139534884,0.093023256,0.093023256,0.11627907,0.11627907,0.11627907,0.493150685,45.0739726
UNI,7.12057717,11.24062756,7.194738181,12.34463655,4.026060598,4.602719178,8.738850906,3.668062224,1.16659453,0.126760563,0.112676056,0.183098592,0.112676056,0.112676056,0.126760563,0.112676056,0.112676056,0.526027397,45.10684932
UNI,12.74239521,6.828404141,9.399415173,12.60629752,1.273900108,42.14485,2.776094535,9.79549945,14.70096706,0.130434783,0.188405797,0.115942029,0.057971014,0.115942029,0.115942029,0.144927536,0.130434783,0.55890411,45.13972603
UNI,12.89246299,5.12708037,5.44646891,48.64173263,7.945814501,2.101036993,0.892100217,0.923725834,4.04697895,0.111111111,0.155555556,0.2,0.111111111,0.111111111,0.111111111,0.088888889,0.111111111,0.591780822,45.17260274
UNI,35.26623072,33.21359537,3.484646548,7.275815688,20.37859851,156.8253279,1.004130231,7.201858325,15.72463602,0.115384615,0.115384615,0.115384615,0.166666667,0.153846154,0.115384615,0.102564103,0.115384615,4.865753425,49.44657534
UNI,3.997380517,1.627972723,0.781492961,6.447850344,0.157430225,3.347697897,2.153054987,0.608623369,13.51542335,0.125,0.125,0.125,0.09375,0.125,0.125,0.125,0.15625,4.931506849,49.51232877
UNI,12.45649992,18.42190101,1.965310603,10.18602909,4.168856938,1.744892693,5.922437041,16.94846667,34.96370593,0.126760563,0.112676056,0.14084507,0.126760563,0.112676056,0.112676056,0.126760563,0.14084507,5.095890411,49.67671233
UNI,31.34942733,2.116491565,34.36512978,43.07349902,94.73399491,47.0542212,0.732649805,1.062727248,3.608465366,0.111111111,0.125,0.166666667,0.138888889,0.125,0.111111111,0.111111111,0.111111111,5.161643836,49.74246575
UNI,23.61538977,27.80543517,10.9656891,47.87790304,61.78179806,15.6600022,4.212987718,12.42313905,9.503030624,0.117647059,0.132352941,0.132352941,0.117647059,0.132352941,0.117647059,0.117647059,0.132352941,5.194520548,49.77534247
UNI,19.36447279,30.76017945,3.127197641,45.87777942,24.63758583,12.73543202,8.192165657,6.73275138,23.05962144,0.133333333,0.12,0.12,0.12,0.146666667,0.12,0.12,0.12,5.326027397,49.90684932
UNI,11.15624305,0.301313639,2.561237352,5.268607956,4.694109442,3.068595395,4.558073911,9.893944465,45.99668415,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.117647059,0.132352941,0.161764706,5.35890411,49.93972603
UNI,7.357343142,3.407466124,4.465778186,21.56452446,3.359140973,1.89368778,14.95124279,7.439225914,1.757208211,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.121212121,0.151515152,0.121212121,5.391780822,49.97260274
UNI,9.458446133,2.309463665,42.45986272,12.68048908,3.253368178,4.68470126,0.697751348,3.298428043,3.109263414,0.119047619,0.119047619,0.19047619,0.095238095,0.119047619,0.119047619,0.119047619,0.119047619,5.424657534,50.00547945
UNI,12.74923845,34.67608192,1.970865275,1.323457586,2.932543773,30.73390057,2.346216835,8.566805462,16.42272231,0.116666667,0.116666667,0.116666667,0.116666667,0.133333333,0.116666667,0.133333333,0.15,5.556164384,50.1369863
UNI,32.92832444,92.48299415,1.720398842,1.86509692,35.40429418,72.89049661,1.025513573,22.74628215,1.561467809,0.158536585,0.109756098,0.12195122,0.134146341,0.134146341,0.097560976,0.134146341,0.109756098,5.589041096,50.16986301
UNI,20.39004437,117.7500744,1.193786884,1.699203053,15.34925582,1.727806774,1.945725358,3.505220052,9.740562645,0.134328358,0.119402985,0.119402985,0.134328358,0.119402985,0.119402985,0.119402985,0.134328358,5.621917808,50.20273973
UNI,40.98293807,102.1572487,46.88808493,30.44396232,48.66807283,42.08310892,23.47773826,15.68818246,1.495004142,0.163636364,0.109090909,0.090909091,0.109090909,0.127272727,0.127272727,0.163636364,0.109090909,5.654794521,50.23561644
UNI,16.64707571,3.414720357,4.149482332,38.50439889,5.893020157,2.263542964,1.037664929,3.567331342,55.20418644,0.119402985,0.119402985,0.134328358,0.119402985,0.119402985,0.104477612,0.119402985,0.164179104,10.42191781,55.00273973
UNI,14.52706205,30.60624848,1.94168353,1.732829283,22.75896874,2.328201935,16.57158898,7.408816178,31.34917882,0.125,0.125,0.125,0.111111111,0.111111111,0.125,0.138888889,0.138888889,10.45479452,55.03561644
UNI,6.468391528,4.287982579,4.503024013,5.464320049,1.89150331,1.533351982,1.334506718,11.7193522,17.57905533,0.119402985,0.119402985,0.119402985,0.119402985,0.119402985,0.119402985,0.134328358,0.149253731,10.48767123,55.06849315
UNI,4.577306945,5.484798968,5.924873782,2.903446281,1.980368704,2.428433014,2.340206957,11.88765465,2.074438769,0.137254902,0.137254902,0.117647059,0.117647059,0.117647059,0.117647059,0.137254902,0.117647059,10.61917808,55.2
UNI,21.29542279,2.056293613,0.981333135,2.893309845,1.243088497,95.26101567,1.091892686,4.21314213,51.68694753,0.12987013,0.116883117,0.116883117,0.116883117,0.12987013,0.116883117,0.12987013,0.142857143,10.65205479,55.23287671
UNI,20.56807426,24.14793576,4.331900826,7.210505718,22.79334356,1.789029386,79.95329336,11.81176544,9.107619199,0.129411765,0.117647059,0.117647059,0.117647059,0.117647059,0.129411765,0.141176471,0.129411765,10.68493151,55.26575342
UNI,23.4877731,15.81478452,49.6582084,25.1096571,48.30357535,1.091929705,25.06943308,3.71963204,14.45108486,0.114285714,0.142857143,0.128571429,0.114285714,0.114285714,0.128571429,0.114285714,0.142857143,10.71780822,55.29863014
UNI,6.53455393,2.381838719,6.127322575,1.468607885,3.439887535,19.70329124,2.715902559,2.214708899,12.38718198,0.119402985,0.119402985,0.119402985,0.119402985,0.134328358,0.119402985,0.134328358,0.134328358,10.84931507,55.43013699
