predictor,fit,model_name
2.435865505,0.289701371,fornix
2.919053549,0.289617201,fornix
3.402241594,0.28953303,fornix
3.885429639,0.28944886,fornix
4.368617684,0.28936469,fornix
4.851805729,0.28928052,fornix
5.334993774,0.28919635,fornix
5.818181818,0.28911218,fornix
6.301369863,0.28902801,fornix
6.784557908,0.28894384,fornix
7.267745953,0.28885967,fornix
7.750933998,0.2887755,fornix
8.234122043,0.28869133,fornix
8.717310088,0.28860716,fornix
9.200498132,0.28852299,fornix
9.683686177,0.28843882,fornix
10.16687422,0.28835465,fornix
10.65006227,0.288270479,fornix
11.13325031,0.288186309,fornix
11.61643836,0.288102139,fornix
12.0996264,0.288017969,fornix
12.58281445,0.287933799,fornix
13.06600249,0.287849629,fornix
13.54919054,0.287765459,fornix
14.03237858,0.287681289,fornix
14.51556663,0.287597119,fornix
14.99875467,0.287512949,fornix
15.48194272,0.287428779,fornix
15.96513076,0.287344609,fornix
16.44831881,0.287260439,fornix
16.93150685,0.287176269,fornix
-30.90410959,0.3919111,genu
-30.42092155,0.392044795,genu
-29.9377335,0.39217849,genu
-29.45454546,0.392312185,genu
-28.97135741,0.392445879,genu
-28.48816937,0.392579574,genu
-28.00498132,0.392713269,genu
-27.52179328,0.392846964,genu
-27.03860523,0.392980659,genu
-26.55541719,0.393114354,genu
-26.07222914,0.393248049,genu
-25.5890411,0.393381743,genu
-25.10585305,0.393515438,genu
-24.62266501,0.393649133,genu
-24.13947696,0.393782828,genu
-23.65628892,0.393916523,genu
-23.17310087,0.394050218,genu
-22.68991283,0.394183913,genu
-22.20672478,0.394317608,genu
-21.72353674,0.394451302,genu
-21.24034869,0.394584997,genu
-20.75716065,0.394718692,genu
-20.2739726,0.394852387,genu
-19.79078456,0.394986082,genu
-19.30759651,0.395119777,genu
-18.82440847,0.395253472,genu
-18.34122042,0.395387167,genu
-17.85803238,0.395520861,genu
-17.37484433,0.395654556,genu
-16.89165629,0.395788251,genu
-16.40846824,0.395921946,genu
-15.9252802,0.396055641,genu
-15.44209215,0.396189336,genu
-14.95890411,0.396323031,genu
-14.47571607,0.396456725,genu
-13.99252802,0.39659042,genu
-13.50933998,0.396724115,genu
-13.02615193,0.39685781,genu
-12.54296389,0.396991505,genu
-12.05977584,0.3971252,genu
-11.5765878,0.397258895,genu
-11.09339975,0.39739259,genu
-10.61021171,0.397526284,genu
-10.12702366,0.397659979,genu
-9.643835617,0.397793674,genu
-9.160647572,0.397927369,genu
-8.677459527,0.398061064,genu
-8.194271482,0.398194759,genu
-7.711083437,0.398328454,genu
-7.227895392,0.398462148,genu
-6.744707348,0.398595843,genu
-6.261519303,0.398729538,genu
-5.778331258,0.398863233,genu
-5.295143213,0.398996928,genu
-4.811955168,0.399130623,genu
-4.328767123,0.399264318,genu
-3.845579078,0.399398013,genu
-3.362391034,0.399531707,genu
-2.879202989,0.399665402,genu
-2.396014944,0.399799097,genu
-1.912826899,0.399932792,genu
-1.429638854,0.400066487,genu
-0.946450809,0.400200182,genu
-0.463262765,0.400333877,genu
0.01992528,0.400467571,genu
0.503113325,0.400601266,genu
0.98630137,0.400734961,genu
1.469489415,0.400868656,genu
1.95267746,0.401002351,genu
2.435865505,0.401136046,genu
2.919053549,0.401269741,genu
3.402241594,0.401403436,genu
3.885429639,0.40153713,genu
4.368617684,0.401670825,genu
4.851805729,0.40180452,genu
5.334993774,0.401938215,genu
5.818181818,0.40207191,genu
6.301369863,0.402205605,genu
6.784557908,0.4023393,genu
7.267745953,0.402472994,genu
7.750933998,0.402606689,genu
8.234122043,0.402740384,genu
8.717310088,0.402874079,genu
9.200498132,0.403007774,genu
9.683686177,0.403141469,genu
10.16687422,0.403275164,genu
10.65006227,0.403408859,genu
11.13325031,0.403542553,genu
11.61643836,0.403676248,genu
12.0996264,0.403809943,genu
12.58281445,0.403943638,genu
13.06600249,0.404077333,genu
13.54919054,0.404211028,genu
14.03237858,0.404344723,genu
14.51556663,0.404478418,genu
14.99875467,0.404612112,genu
15.48194272,0.404745807,genu
15.96513076,0.404879502,genu
16.44831881,0.405013197,genu
16.93150685,0.405146892,genu
-30.90410959,0.390480077,ICP
-30.42092155,0.390852713,ICP
-29.9377335,0.391225349,ICP
-29.45454546,0.391597985,ICP
-28.97135741,0.391970621,ICP
-28.48816937,0.392343257,ICP
-28.00498132,0.392715893,ICP
-27.52179328,0.393088529,ICP
-27.03860523,0.393461165,ICP
-26.55541719,0.393833801,ICP
-26.07222914,0.394206437,ICP
-25.5890411,0.394579073,ICP
-25.10585305,0.394951709,ICP
-24.62266501,0.395324345,ICP
-24.13947696,0.395696981,ICP
-23.65628892,0.396069618,ICP
-23.17310087,0.396442254,ICP
-22.68991283,0.39681489,ICP
-22.20672478,0.397187526,ICP
-21.72353674,0.397560162,ICP
-21.24034869,0.397932798,ICP
-20.75716065,0.398305434,ICP
-20.2739726,0.39867807,ICP
-19.79078456,0.399050706,ICP
-19.30759651,0.399423342,ICP
-18.82440847,0.399795978,ICP
-18.34122042,0.400168614,ICP
-17.85803238,0.40054125,ICP
-17.37484433,0.400913887,ICP
-16.89165629,0.401286523,ICP
-16.40846824,0.401659159,ICP
-15.9252802,0.402031795,ICP
-15.44209215,0.402404431,ICP
-14.95890411,0.402777067,ICP
-14.47571607,0.403149703,ICP
-13.99252802,0.403522339,ICP
-13.50933998,0.403894975,ICP
-13.02615193,0.404267611,ICP
-12.54296389,0.404640247,ICP
-12.05977584,0.405012884,ICP
-11.5765878,0.40538552,ICP
-11.09339975,0.405758156,ICP
-10.61021171,0.406130792,ICP
-10.12702366,0.406503428,ICP
-9.643835617,0.406876064,ICP
-9.160647572,0.4072487,ICP
-8.677459527,0.407621336,ICP
-8.194271482,0.407993972,ICP
-7.711083437,0.408366608,ICP
-7.227895392,0.408739245,ICP
-6.744707348,0.409111881,ICP
-6.261519303,0.409484517,ICP
-5.778331258,0.409857153,ICP
-5.295143213,0.410229789,ICP
-4.811955168,0.410602425,ICP
-4.328767123,0.410975061,ICP
-3.845579078,0.411347697,ICP
-3.362391034,0.411720334,ICP
-2.879202989,0.41209297,ICP
-2.396014944,0.412465606,ICP
-1.912826899,0.412838242,ICP
-1.429638854,0.413210878,ICP
-0.946450809,0.413583514,ICP
-0.463262765,0.41395615,ICP
0.01992528,0.414328786,ICP
0.503113325,0.414701423,ICP
0.98630137,0.415074059,ICP
1.469489415,0.415446695,ICP
1.95267746,0.415819331,ICP
2.435865505,0.416191967,ICP
2.919053549,0.416564603,ICP
3.402241594,0.416937239,ICP
3.885429639,0.417309876,ICP
4.368617684,0.417682512,ICP
4.851805729,0.418055148,ICP
5.334993774,0.418427784,ICP
5.818181818,0.41880042,ICP
6.301369863,0.419173056,ICP
6.784557908,0.419545693,ICP
7.267745953,0.419918329,ICP
7.750933998,0.420290965,ICP
8.234122043,0.420663601,ICP
8.717310088,0.421036237,ICP
9.200498132,0.421408873,ICP
9.683686177,0.421781509,ICP
10.16687422,0.422154146,ICP
10.65006227,0.422526782,ICP
11.13325031,0.422899418,ICP
11.61643836,0.423272054,ICP
12.0996264,0.42364469,ICP
12.58281445,0.424017326,ICP
13.06600249,0.424389963,ICP
13.54919054,0.424762599,ICP
14.03237858,0.425135235,ICP
14.51556663,0.425507871,ICP
14.99875467,0.425880507,ICP
15.48194272,0.426253143,ICP
15.96513076,0.42662578,ICP
16.44831881,0.426998416,ICP
16.93150685,0.427371052,ICP
-30.90410959,0.239164835,IFG
-30.42092155,0.238977217,IFG
-29.9377335,0.238783627,IFG
-29.45454546,0.238584362,IFG
-28.97135741,0.238379723,IFG
-28.48816937,0.238170008,IFG
-28.00498132,0.237955516,IFG
-27.52179328,0.237736548,IFG
-27.03860523,0.237513409,IFG
-26.55541719,0.237286407,IFG
-26.07222914,0.237055848,IFG
-25.5890411,0.236822038,IFG
-25.10585305,0.236585286,IFG
-24.62266501,0.236345932,IFG
-24.13947696,0.236104591,IFG
-23.65628892,0.235862044,IFG
-23.17310087,0.235619419,IFG
-22.68991283,0.235378047,IFG
-22.20672478,0.235139258,IFG
-21.72353674,0.234904407,IFG
-21.24034869,0.234675207,IFG
-20.75716065,0.23445368,IFG
-20.2739726,0.234242142,IFG
-19.79078456,0.234043187,IFG
-19.30759651,0.233859422,IFG
-18.82440847,0.233693453,IFG
-18.34122042,0.233547918,IFG
-17.85803238,0.233425494,IFG
-17.37484433,0.233328768,IFG
-16.89165629,0.233260161,IFG
-16.40846824,0.233222079,IFG
-15.9252802,0.233216928,IFG
-15.44209215,0.233247113,IFG
-14.95890411,0.23331504,IFG
-14.47571607,0.233422849,IFG
-13.99252802,0.233571854,IFG
-13.50933998,0.233763212,IFG
-13.02615193,0.233998076,IFG
-12.54296389,0.234277397,IFG
-12.05977584,0.234601156,IFG
-11.5765878,0.234968896,IFG
-11.09339975,0.235379258,IFG
-10.61021171,0.23583056,IFG
-10.12702366,0.236321117,IFG
-9.643835617,0.236849245,IFG
-9.160647572,0.237413261,IFG
-8.677459527,0.238011446,IFG
-8.194271482,0.23864167,IFG
-7.711083437,0.239301542,IFG
-7.227895392,0.239988666,IFG
-6.744707348,0.240700645,IFG
-6.261519303,0.241435082,IFG
-5.778331258,0.24218958,IFG
-5.295143213,0.242961687,IFG
-4.811955168,0.243748893,IFG
-4.328767123,0.244548685,IFG
-3.845579078,0.245358549,IFG
-3.362391034,0.246175971,IFG
-2.879202989,0.246998439,IFG
-2.396014944,0.247823467,IFG
-1.912826899,0.24864862,IFG
-1.429638854,0.249471508,IFG
-0.946450809,0.250289828,IFG
-0.463262765,0.251101291,IFG
0.01992528,0.251903605,IFG
0.503113325,0.252694543,IFG
0.98630137,0.253472095,IFG
1.469489415,0.254234301,IFG
1.95267746,0.2549792,IFG
2.435865505,0.255704831,IFG
2.919053549,0.256409233,IFG
3.402241594,0.257090523,IFG
3.885429639,0.257747327,IFG
4.368617684,0.258378552,IFG
4.851805729,0.258983672,IFG
5.334993774,0.259562449,IFG
5.818181818,0.260114644,IFG
6.301369863,0.260640058,IFG
6.784557908,0.261139034,IFG
7.267745953,0.261612326,IFG
7.750933998,0.262061144,IFG
8.234122043,0.262487079,IFG
8.717310088,0.262891734,IFG
9.200498132,0.26327672,IFG
9.683686177,0.263643801,IFG
10.16687422,0.263994938,IFG
10.65006227,0.264332105,IFG
11.13325031,0.264657273,IFG
11.61643836,0.264972417,IFG
12.0996264,0.265279509,IFG
12.58281445,0.26558037,IFG
13.06600249,0.26587649,IFG
13.54919054,0.266169149,IFG
14.03237858,0.266459172,IFG
14.51556663,0.266747314,IFG
14.99875467,0.267034327,IFG
15.48194272,0.26732085,IFG
15.96513076,0.26760706,IFG
16.44831881,0.267893015,IFG
16.93150685,0.268178778,IFG
-30.90410959,0.361043603,midbrain
-30.42092155,0.360893971,midbrain
-29.9377335,0.360744338,midbrain
-29.45454546,0.360594706,midbrain
-28.97135741,0.360445074,midbrain
-28.48816937,0.360295442,midbrain
-28.00498132,0.36014581,midbrain
-27.52179328,0.359996178,midbrain
-27.03860523,0.359846545,midbrain
-26.55541719,0.359696913,midbrain
-26.07222914,0.359547281,midbrain
-25.5890411,0.359397649,midbrain
-25.10585305,0.359248017,midbrain
-24.62266501,0.359098384,midbrain
-24.13947696,0.358948752,midbrain
-23.65628892,0.35879912,midbrain
-23.17310087,0.358649488,midbrain
-22.68991283,0.358499856,midbrain
-22.20672478,0.358350224,midbrain
-21.72353674,0.358200591,midbrain
-21.24034869,0.358050959,midbrain
-20.75716065,0.357901327,midbrain
-20.2739726,0.357751695,midbrain
-19.79078456,0.357602063,midbrain
-19.30759651,0.357452431,midbrain
-18.82440847,0.357302798,midbrain
-18.34122042,0.357153166,midbrain
-17.85803238,0.357003534,midbrain
-17.37484433,0.356853902,midbrain
-16.89165629,0.35670427,midbrain
-16.40846824,0.356554637,midbrain
-15.9252802,0.356405005,midbrain
-15.44209215,0.356255373,midbrain
-14.95890411,0.356105741,midbrain
-14.47571607,0.355956109,midbrain
-13.99252802,0.355806477,midbrain
-13.50933998,0.355656844,midbrain
-13.02615193,0.355507212,midbrain
-12.54296389,0.35535758,midbrain
-12.05977584,0.355207948,midbrain
-11.5765878,0.355058316,midbrain
-11.09339975,0.354908684,midbrain
-10.61021171,0.354759051,midbrain
-10.12702366,0.354609419,midbrain
-9.643835617,0.354459787,midbrain
-9.160647572,0.354310155,midbrain
-8.677459527,0.354160523,midbrain
-8.194271482,0.35401089,midbrain
-7.711083437,0.353861258,midbrain
-7.227895392,0.353711626,midbrain
-6.744707348,0.353561994,midbrain
-6.261519303,0.353412362,midbrain
-5.778331258,0.35326273,midbrain
-5.295143213,0.353113097,midbrain
-4.811955168,0.352963465,midbrain
-4.328767123,0.352813833,midbrain
-3.845579078,0.352664201,midbrain
-3.362391034,0.352514569,midbrain
-2.879202989,0.352364937,midbrain
-2.396014944,0.352215304,midbrain
-1.912826899,0.352065672,midbrain
-1.429638854,0.35191604,midbrain
-0.946450809,0.351766408,midbrain
-0.463262765,0.351616776,midbrain
0.01992528,0.351467143,midbrain
0.503113325,0.351317511,midbrain
0.98630137,0.351167879,midbrain
1.469489415,0.351018247,midbrain
1.95267746,0.350868615,midbrain
2.435865505,0.350718983,midbrain
2.919053549,0.35056935,midbrain
3.402241594,0.350419718,midbrain
3.885429639,0.350270086,midbrain
4.368617684,0.350120454,midbrain
4.851805729,0.349970822,midbrain
5.334993774,0.34982119,midbrain
5.818181818,0.349671557,midbrain
6.301369863,0.349521925,midbrain
6.784557908,0.349372293,midbrain
7.267745953,0.349222661,midbrain
7.750933998,0.349073029,midbrain
8.234122043,0.348923396,midbrain
8.717310088,0.348773764,midbrain
9.200498132,0.348624132,midbrain
9.683686177,0.3484745,midbrain
10.16687422,0.348324868,midbrain
10.65006227,0.348175236,midbrain
11.13325031,0.348025603,midbrain
11.61643836,0.347875971,midbrain
12.0996264,0.347726339,midbrain
12.58281445,0.347576707,midbrain
13.06600249,0.347427075,midbrain
13.54919054,0.347277443,midbrain
14.03237858,0.34712781,midbrain
14.51556663,0.346978178,midbrain
14.99875467,0.346828546,midbrain
15.48194272,0.346678914,midbrain
15.96513076,0.346529282,midbrain
16.44831881,0.346379649,midbrain
16.93150685,0.346230017,midbrain
-30.90410959,0.296777918,MLF
-30.42092155,0.297415724,MLF
-29.9377335,0.298059102,MLF
-29.45454546,0.298708031,MLF
-28.97135741,0.299362489,MLF
-28.48816937,0.300022457,MLF
-28.00498132,0.300687914,MLF
-27.52179328,0.301358765,MLF
-27.03860523,0.302034605,MLF
-26.55541719,0.302714953,MLF
-26.07222914,0.303399326,MLF
-25.5890411,0.30408724,MLF
-25.10585305,0.304778212,MLF
-24.62266501,0.30547175,MLF
-24.13947696,0.306167281,MLF
-23.65628892,0.306864193,MLF
-23.17310087,0.307561875,MLF
-22.68991283,0.308259716,MLF
-22.20672478,0.308957103,MLF
-21.72353674,0.309653429,MLF
-21.24034869,0.310348167,MLF
-20.75716065,0.311040858,MLF
-20.2739726,0.31173112,MLF
-19.79078456,0.312418641,MLF
-19.30759651,0.313103113,MLF
-18.82440847,0.313784229,MLF
-18.34122042,0.314461682,MLF
-17.85803238,0.315135166,MLF
-17.37484433,0.315804342,MLF
-16.89165629,0.316468806,MLF
-16.40846824,0.31712815,MLF
-15.9252802,0.317781965,MLF
-15.44209215,0.318429844,MLF
-14.95890411,0.319071379,MLF
-14.47571607,0.319706098,MLF
-13.99252802,0.320333343,MLF
-13.50933998,0.320952418,MLF
-13.02615193,0.321562627,MLF
-12.54296389,0.322163257,MLF
-12.05977584,0.322753515,MLF
-11.5765878,0.323332594,MLF
-11.09339975,0.323899724,MLF
-10.61021171,0.324454147,MLF
-10.12702366,0.324995107,MLF
-9.643835617,0.325521849,MLF
-9.160647572,0.326033615,MLF
-8.677459527,0.326529683,MLF
-8.194271482,0.327009721,MLF
-7.711083437,0.327473649,MLF
-7.227895392,0.327921389,MLF
-6.744707348,0.328352866,MLF
-6.261519303,0.328768003,MLF
-5.778331258,0.329166738,MLF
-5.295143213,0.329549384,MLF
-4.811955168,0.32991668,MLF
-4.328767123,0.330269385,MLF
-3.845579078,0.330608256,MLF
-3.362391034,0.330934053,MLF
-2.879202989,0.331247536,MLF
-2.396014944,0.331549569,MLF
-1.912826899,0.331841219,MLF
-1.429638854,0.332123606,MLF
-0.946450809,0.332397915,MLF
-0.463262765,0.332665339,MLF
0.01992528,0.332927073,MLF
0.503113325,0.333184257,MLF
0.98630137,0.333437842,MLF
1.469489415,0.333688734,MLF
1.95267746,0.333937842,MLF
2.435865505,0.334186074,MLF
2.919053549,0.334434337,MLF
3.402241594,0.334683495,MLF
3.885429639,0.334934115,MLF
4.368617684,0.335186612,MLF
4.851805729,0.335441154,MLF
5.334993774,0.335697784,MLF
5.818181818,0.335956543,MLF
6.301369863,0.336217467,MLF
6.784557908,0.336480489,MLF
7.267745953,0.336745466,MLF
7.750933998,0.337012215,MLF
8.234122043,0.337280524,MLF
8.717310088,0.337550176,MLF
9.200498132,0.337820958,MLF
9.683686177,0.338092684,MLF
10.16687422,0.338365211,MLF
10.65006227,0.338638393,MLF
11.13325031,0.338912088,MLF
11.61643836,0.339186153,MLF
12.0996264,0.339460443,MLF
12.58281445,0.33973484,MLF
13.06600249,0.340009273,MLF
13.54919054,0.34028369,MLF
14.03237858,0.34055808,MLF
14.51556663,0.340832434,MLF
14.99875467,0.341106745,MLF
15.48194272,0.341381008,MLF
15.96513076,0.341655228,MLF
16.44831881,0.341929414,MLF
16.93150685,0.342203573,MLF
-30.90410959,0.216084996,MTG
-30.42092155,0.216256529,MTG
-29.9377335,0.216430786,MTG
-29.45454546,0.216607755,MTG
-28.97135741,0.216787419,MTG
-28.48816937,0.216969766,MTG
-28.00498132,0.217154781,MTG
-27.52179328,0.217342414,MTG
-27.03860523,0.217532476,MTG
-26.55541719,0.21772474,MTG
-26.07222914,0.217918979,MTG
-25.5890411,0.218114967,MTG
-25.10585305,0.218312478,MTG
-24.62266501,0.21851128,MTG
-24.13947696,0.218711121,MTG
-23.65628892,0.218911738,MTG
-23.17310087,0.219112899,MTG
-22.68991283,0.219314393,MTG
-22.20672478,0.219516005,MTG
-21.72353674,0.21971753,MTG
-21.24034869,0.219918884,MTG
-20.75716065,0.220120092,MTG
-20.2739726,0.220321322,MTG
-19.79078456,0.220522886,MTG
-19.30759651,0.220725101,MTG
-18.82440847,0.220928288,MTG
-18.34122042,0.221132892,MTG
-17.85803238,0.221339538,MTG
-17.37484433,0.221548963,MTG
-16.89165629,0.221762062,MTG
-16.40846824,0.221979751,MTG
-15.9252802,0.222202941,MTG
-15.44209215,0.222432546,MTG
-14.95890411,0.22266948,MTG
-14.47571607,0.222914648,MTG
-13.99252802,0.223168929,MTG
-13.50933998,0.223433198,MTG
-13.02615193,0.22370833,MTG
-12.54296389,0.223995162,MTG
-12.05977584,0.224294355,MTG
-11.5765878,0.224606481,MTG
-11.09339975,0.224931887,MTG
-10.61021171,0.22527084,MTG
-10.12702366,0.225623605,MTG
-9.643835617,0.22599045,MTG
-9.160647572,0.226371639,MTG
-8.677459527,0.226767421,MTG
-8.194271482,0.227177824,MTG
-7.711083437,0.227602735,MTG
-7.227895392,0.228042039,MTG
-6.744707348,0.228495622,MTG
-6.261519303,0.228963369,MTG
-5.778331258,0.229445161,MTG
-5.295143213,0.229940802,MTG
-4.811955168,0.230450005,MTG
-4.328767123,0.23097248,MTG
-3.845579078,0.231507935,MTG
-3.362391034,0.23205608,MTG
-2.879202989,0.232616624,MTG
-2.396014944,0.233189288,MTG
-1.912826899,0.233773816,MTG
-1.429638854,0.234369972,MTG
-0.946450809,0.234977561,MTG
-0.463262765,0.235596391,MTG
0.01992528,0.236226274,MTG
0.503113325,0.236867024,MTG
0.98630137,0.237518476,MTG
1.469489415,0.238180465,MTG
1.95267746,0.238852829,MTG
2.435865505,0.239535406,MTG
2.919053549,0.240228033,MTG
3.402241594,0.240930534,MTG
3.885429639,0.241642651,MTG
4.368617684,0.242364078,MTG
4.851805729,0.243094408,MTG
5.334993774,0.243833186,MTG
5.818181818,0.244579954,MTG
6.301369863,0.24533425,MTG
6.784557908,0.246095527,MTG
7.267745953,0.24686318,MTG
7.750933998,0.247636551,MTG
8.234122043,0.24841494,MTG
8.717310088,0.249197648,MTG
9.200498132,0.249983975,MTG
9.683686177,0.250773252,MTG
10.16687422,0.251564854,MTG
10.65006227,0.252358157,MTG
11.13325031,0.253152535,MTG
11.61643836,0.253947367,MTG
12.0996264,0.254742027,MTG
12.58281445,0.25553598,MTG
13.06600249,0.256328881,MTG
13.54919054,0.25712049,MTG
14.03237858,0.257910772,MTG
14.51556663,0.258699728,MTG
14.99875467,0.259487358,MTG
15.48194272,0.260273698,MTG
15.96513076,0.261058925,MTG
16.44831881,0.261843253,MTG
16.93150685,0.262626896,MTG
-30.90410959,0.389468002,PCR
-30.42092155,0.389516089,PCR
-29.9377335,0.389564514,PCR
-29.45454546,0.389613219,PCR
-28.97135741,0.389662148,PCR
-28.48816937,0.389711245,PCR
-28.00498132,0.389760452,PCR
-27.52179328,0.389809702,PCR
-27.03860523,0.389858881,PCR
-26.55541719,0.389907865,PCR
-26.07222914,0.389956528,PCR
-25.5890411,0.390004746,PCR
-25.10585305,0.390052393,PCR
-24.62266501,0.390099348,PCR
-24.13947696,0.390145524,PCR
-23.65628892,0.390190854,PCR
-23.17310087,0.390235327,PCR
-22.68991283,0.390278962,PCR
-22.20672478,0.390321782,PCR
-21.72353674,0.390363812,PCR
-21.24034869,0.390405148,PCR
-20.75716065,0.39044595,PCR
-20.2739726,0.390486442,PCR
-19.79078456,0.390526913,PCR
-19.30759651,0.390567651,PCR
-18.82440847,0.390608948,PCR
-18.34122042,0.390651121,PCR
-17.85803238,0.390694522,PCR
-17.37484433,0.390739514,PCR
-16.89165629,0.390786469,PCR
-16.40846824,0.39083576,PCR
-15.9252802,0.390887761,PCR
-15.44209215,0.390942843,PCR
-14.95890411,0.39100138,PCR
-14.47571607,0.391063721,PCR
-13.99252802,0.391130134,PCR
-13.50933998,0.391200876,PCR
-13.02615193,0.3912762,PCR
-12.54296389,0.391356342,PCR
-12.05977584,0.391441449,PCR
-11.5765878,0.391531626,PCR
-11.09339975,0.391626905,PCR
-10.61021171,0.39172729,PCR
-10.12702366,0.391832785,PCR
-9.643835617,0.391943392,PCR
-9.160647572,0.392059117,PCR
-8.677459527,0.392179962,PCR
-8.194271482,0.392305931,PCR
-7.711083437,0.392437023,PCR
-7.227895392,0.392573241,PCR
-6.744707348,0.392714586,PCR
-6.261519303,0.39286106,PCR
-5.778331258,0.393012663,PCR
-5.295143213,0.39316942,PCR
-4.811955168,0.39333138,PCR
-4.328767123,0.393498591,PCR
-3.845579078,0.393671102,PCR
-3.362391034,0.393848963,PCR
-2.879202989,0.394032223,PCR
-2.396014944,0.394220924,PCR
-1.912826899,0.394415093,PCR
-1.429638854,0.394614739,PCR
-0.946450809,0.394819838,PCR
-0.463262765,0.395030357,PCR
0.01992528,0.395246264,PCR
0.503113325,0.395467507,PCR
0.98630137,0.395693964,PCR
1.469489415,0.395925497,PCR
1.95267746,0.396161965,PCR
2.435865505,0.396403232,PCR
2.919053549,0.396649159,PCR
3.402241594,0.396899597,PCR
3.885429639,0.397154343,PCR
4.368617684,0.397413165,PCR
4.851805729,0.397675791,PCR
5.334993774,0.397941934,PCR
5.818181818,0.398211305,PCR
6.301369863,0.398483616,PCR
6.784557908,0.398758585,PCR
7.267745953,0.399035938,PCR
7.750933998,0.399315422,PCR
8.234122043,0.399596803,PCR
8.717310088,0.399879851,PCR
9.200498132,0.400164332,PCR
9.683686177,0.40045005,PCR
10.16687422,0.400736848,PCR
10.65006227,0.401024573,PCR
11.13325031,0.401313071,PCR
11.61643836,0.40160219,PCR
12.0996264,0.401891776,PCR
12.58281445,0.402181694,PCR
13.06600249,0.402471851,PCR
13.54919054,0.402762173,PCR
14.03237858,0.403052621,PCR
14.51556663,0.40334316,PCR
14.99875467,0.403633756,PCR
15.48194272,0.403924379,PCR
15.96513076,0.404215023,PCR
16.44831881,0.404505681,PCR
16.93150685,0.404796352,PCR
-30.90410959,0.187691554,PCT
-30.42092155,0.18841709,PCT
-29.9377335,0.189140702,PCT
-29.45454546,0.189862911,PCT
-28.97135741,0.19058424,PCT
-28.48816937,0.191305212,PCT
-28.00498132,0.192026347,PCT
-27.52179328,0.192748194,PCT
-27.03860523,0.193471415,PCT
-26.55541719,0.194196698,PCT
-26.07222914,0.194924731,PCT
-25.5890411,0.195656205,PCT
-25.10585305,0.196391808,PCT
-24.62266501,0.197132238,PCT
-24.13947696,0.197878272,PCT
-23.65628892,0.198630728,PCT
-23.17310087,0.199390495,PCT
-22.68991283,0.200158502,PCT
-22.20672478,0.20093568,PCT
-21.72353674,0.201722962,PCT
-21.24034869,0.202521328,PCT
-20.75716065,0.203331797,PCT
-20.2739726,0.204155416,PCT
-19.79078456,0.204993256,PCT
-19.30759651,0.20584639,PCT
-18.82440847,0.206715889,PCT
-18.34122042,0.20760279,PCT
-17.85803238,0.208508082,PCT
-17.37484433,0.209432686,PCT
-16.89165629,0.210377414,PCT
-16.40846824,0.211343069,PCT
-15.9252802,0.212330452,PCT
-15.44209215,0.213340365,PCT
-14.95890411,0.21437361,PCT
-14.47571607,0.215430887,PCT
-13.99252802,0.216512577,PCT
-13.50933998,0.217619003,PCT
-13.02615193,0.218750485,PCT
-12.54296389,0.219907261,PCT
-12.05977584,0.221089183,PCT
-11.5765878,0.222295924,PCT
-11.09339975,0.223526778,PCT
-10.61021171,0.2247809,PCT
-10.12702366,0.226057448,PCT
-9.643835617,0.227355576,PCT
-9.160647572,0.228674441,PCT
-8.677459527,0.23001318,PCT
-8.194271482,0.231370708,PCT
-7.711083437,0.232745796,PCT
-7.227895392,0.234137213,PCT
-6.744707348,0.235543727,PCT
-6.261519303,0.236964108,PCT
-5.778331258,0.238397124,PCT
-5.295143213,0.239841517,PCT
-4.811955168,0.241295999,PCT
-4.328767123,0.242759283,PCT
-3.845579078,0.244230081,PCT
-3.362391034,0.245707104,PCT
-2.879202989,0.247189064,PCT
-2.396014944,0.248674738,PCT
-1.912826899,0.250163032,PCT
-1.429638854,0.251652932,PCT
-0.946450809,0.253143591,PCT
-0.463262765,0.254634184,PCT
0.01992528,0.256123886,PCT
0.503113325,0.25761193,PCT
0.98630137,0.259097743,PCT
1.469489415,0.260580799,PCT
1.95267746,0.262060571,PCT
2.435865505,0.26353653,PCT
2.919053549,0.26500815,PCT
3.402241594,0.266474928,PCT
3.885429639,0.267936522,PCT
4.368617684,0.269392673,PCT
4.851805729,0.270843258,PCT
5.334993774,0.272288226,PCT
5.818181818,0.273727522,PCT
6.301369863,0.275161101,PCT
6.784557908,0.276589005,PCT
7.267745953,0.278011343,PCT
7.750933998,0.27942829,PCT
8.234122043,0.280840079,PCT
8.717310088,0.282246946,PCT
9.200498132,0.283649126,PCT
9.683686177,0.285046882,PCT
10.16687422,0.286440514,PCT
10.65006227,0.287830323,PCT
11.13325031,0.289216611,PCT
11.61643836,0.290599678,PCT
12.0996264,0.291979827,PCT
12.58281445,0.293357355,PCT
13.06600249,0.29473255,PCT
13.54919054,0.296105691,PCT
14.03237858,0.297477032,PCT
14.51556663,0.298846823,PCT
14.99875467,0.300215315,PCT
15.48194272,0.301582743,PCT
15.96513076,0.302949292,PCT
16.44831881,0.30431513,PCT
16.93150685,0.305680425,PCT
-30.90410959,0.211496982,perihippocampal cingulum
-30.42092155,0.211926036,perihippocampal cingulum
-29.9377335,0.212355076,perihippocampal cingulum
-29.45454546,0.212784107,perihippocampal cingulum
-28.97135741,0.213213136,perihippocampal cingulum
-28.48816937,0.213642166,perihippocampal cingulum
-28.00498132,0.214071205,perihippocampal cingulum
